timestamp,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
2.9,0.5217,0.1315,3.6561,1.3651,0.0000,0.0000,0.0000,0.2907,-0.4984,2.4990,1.2790,0.0000,0.0000,0.0000
3.0,0.5167,0.1353,3.7016,1.3386,0.0000,0.0000,0.0000,0.3847,-0.6367,2.8745,1.1956,0.0000,0.0000,0.0000
3.1,0.5211,0.1357,2.6703,1.3639,0.0000,0.0000,0.0000,0.0604,-0.7016,2.4380,1.0702,0.0000,0.0000,0.0000
3.2,0.5341,0.1445,2.0193,1.3618,0.0000,0.0000,0.0000,-0.1956,-0.6863,2.3027,0.9922,0.0000,0.0000,0.0000
3.3,0.5771,0.1563,1.6165,1.3491,0.0000,0.0000,0.0000,-0.4203,-0.6830,2.0665,0.9579,0.0000,0.0000,0.0000
3.4,0.5912,0.1610,1.0902,1.3476,0.0000,0.0000,0.0000,-0.6052,-0.7635,1.9193,0.8815,0.0000,0.0000,0.0000
3.5,0.6110,0.1640,0.7028,1.3385,0.0000,0.0000,0.0000,-0.8137,-1.1635,1.8412,0.8317,0.0000,0.0000,0.0000
3.6,0.6169,0.1656,0.4602,1.3380,0.0000,0.0000,0.0000,-1.0166,-1.6877,1.7938,0.8464,0.0000,0.0000,0.0000
3.7,0.6080,0.1664,0.1450,1.3435,0.0000,0.0000,0.0000,-1.2101,-2.0322,1.7760,0.8771,0.0000,0.0000,0.0000
3.8,0.6195,0.1721,0.1478,1.3478,0.0000,0.0000,0.0000,-1.4046,-2.2347,2.7890,0.9454,0.0000,0.0000,0.0000
3.9,0.6377,0.1795,0.2200,1.3514,0.0000,0.0000,0.0000,-1.5529,-2.3512,3.3795,0.9537,0.0000,0.0000,0.0000
4.0,0.6575,0.1910,0.4020,1.3652,0.0000,0.0000,0.0000,-1.6812,-2.4207,1.5090,0.9579,0.0000,0.0000,0.0000
4.1,0.6790,0.2030,1.8420,1.3702,0.0000,0.0000,0.0000,-1.7488,-2.4614,0.4056,0.9615,0.0000,0.0000,0.0000
4.2,0.7039,0.2145,2.5767,1.3807,0.0000,0.0000,0.0000,-1.8157,-2.4851,-0.2070,0.9644,0.0000,0.0000,0.0000
4.3,0.7095,0.2226,3.0144,1.3782,0.0000,0.0000,0.0000,-1.8995,-2.4994,-0.5541,1.0004,0.0000,0.0000,0.0000
4.4,0.7025,0.2272,3.3317,1.3687,0.0000,0.0000,0.0000,-1.9362,-2.5081,-0.7545,1.0250,0.0000,0.0000,0.0000
4.5,0.6993,0.2308,3.5146,1.3493,0.0000,0.0000,0.0000,-1.9663,-2.5134,1.3585,1.0448,0.0000,0.0000,0.0000
4.6,0.6960,0.2341,3.6190,1.3137,0.0000,0.0000,0.0000,-2.0354,-2.5165,2.5906,1.0557,0.0000,0.0000,0.0000
4.7,0.6852,0.2362,3.6814,1.2822,0.0000,0.0000,0.0000,-2.0662,-2.5185,3.2938,1.0639,0.0000,0.0000,0.0000
4.8,0.6710,0.2380,3.7176,1.2661,0.0000,0.0000,0.0000,-2.0763,-2.5196,3.6793,1.0610,0.0000,0.0000,0.0000
4.9,0.6587,0.2388,3.7313,1.2652,0.0000,0.0000,0.0000,-2.0759,-2.5203,3.8971,1.0678,0.0000,0.0000,0.0000
5.0,0.6536,0.2396,3.7116,1.2670,0.0000,0.0000,0.0000,-2.0715,-2.5207,4.0199,1.0748,0.0000,0.0000,0.0000
5.1,0.6631,0.2377,3.6990,1.2724,0.0000,0.0000,0.0000,-2.0494,-2.5210,1.8656,1.0939,0.0000,0.0000,0.0000
5.2,0.6689,0.2320,3.7045,1.2870,0.0000,0.0000,0.0000,-1.9992,-2.5212,0.5885,1.1135,0.0000,0.0000,0.0000
5.3,0.6828,0.2255,3.7349,1.3011,0.0000,0.0000,0.0000,-1.8879,-2.5213,-0.2021,1.0776,0.0000,0.0000,0.0000
5.4,0.7051,0.2218,3.6949,1.3202,0.0000,0.0000,0.0000,-1.8425,-2.5213,-0.5530,1.0480,0.0000,0.0000,0.0000
5.5,0.7052,0.2171,3.7258,1.3249,0.0000,0.0000,0.0000,-1.7735,-2.5214,1.4600,0.9823,0.0000,0.0000,0.0000
5.6,0.6848,0.2126,3.7443,1.3206,0.0000,0.0000,0.0000,-1.6767,-2.5214,1.5970,0.9080,0.0000,0.0000,0.0000
5.7,0.6591,0.2041,3.7553,1.3327,0.0000,0.0000,0.0000,-1.3116,-1.7870,1.6127,0.7723,0.0000,0.0000,0.0000
5.8,0.5777,0.1907,3.7657,1.3109,0.0000,0.0000,0.0000,-0.4822,-1.0598,2.7097,0.6952,0.0000,0.0000,0.0000
5.9,0.5287,0.1835,3.7681,1.2397,0.0000,0.0000,0.0000,-0.0581,-0.9051,3.3226,0.6470,0.0000,0.0000,0.0000
6.0,0.5721,0.1638,3.7697,1.2672,0.0000,0.0000,0.0000,0.1695,-0.7336,2.3787,0.9648,0.0000,0.0000,0.0000
6.1,0.6001,0.1520,3.7668,1.3052,0.0000,0.0000,0.0000,0.3309,-0.6172,2.1066,1.0766,0.0000,0.0000,0.0000
6.2,0.5957,0.1433,3.7336,1.3319,0.0000,0.0000,0.0000,0.3796,-0.5422,2.0688,1.1621,0.0000,0.0000,0.0000
6.3,0.6122,0.1375,3.6860,1.3546,0.0000,0.0000,0.0000,0.3892,-0.4925,2.1356,1.2141,0.0000,0.0000,0.0000
6.4,0.6172,0.1347,3.6566,1.3632,0.0000,0.0000,0.0000,0.3743,-0.4604,2.2291,1.2523,0.0000,0.0000,0.0000
6.5,0.6145,0.1337,3.5327,1.3683,0.0000,0.0000,0.0000,0.3537,-0.4479,2.3121,1.2876,0.0000,0.0000,0.0000
6.6,0.6093,0.1376,3.5148,1.3669,0.0000,0.0000,0.0000,0.3393,-0.4422,2.3464,1.3119,0.0000,0.0000,0.0000
6.7,0.5990,0.1419,3.3091,1.3696,0.0000,0.0000,0.0000,0.3437,-0.4383,2.3848,1.3311,0.0000,0.0000,0.0000
6.8,0.5972,0.1479,3.2106,1.3668,0.0000,0.0000,0.0000,0.3620,-0.4351,2.3887,1.3402,0.0000,0.0000,0.0000
6.9,0.5991,0.1544,3.1329,1.3619,0.0000,0.0000,0.0000,0.3740,-0.4322,2.3984,1.3452,0.0000,0.0000,0.0000
7.0,0.6025,0.1605,3.0413,1.3543,0.0000,0.0000,0.0000,0.3770,-0.4302,2.4124,1.3500,0.0000,0.0000,0.0000
7.1,0.6055,0.1689,3.0214,1.3415,0.0000,0.0000,0.0000,0.3807,-0.4293,2.4099,1.3551,0.0000,0.0000,0.0000
7.2,0.5935,0.1770,3.0528,1.3304,0.0000,0.0000,0.0000,0.3810,-0.4284,2.4075,1.3600,0.0000,0.0000,0.0000
7.3,0.5817,0.1955,3.0008,1.3121,0.0000,0.0000,0.0000,0.3843,-0.4287,2.4201,1.3629,0.0000,0.0000,0.0000
7.4,0.5688,0.2217,2.9325,1.2920,0.0000,0.0000,0.0000,0.3895,-0.4291,2.4119,1.3645,0.0000,0.0000,0.0000
7.5,0.5337,0.2717,2.8018,1.2669,0.0000,0.0000,0.0000,0.3886,-0.4296,2.4110,1.3694,0.0000,0.0000,0.0000
7.6,0.5052,0.3741,2.7138,1.2078,0.0000,0.0000,0.0000,0.3850,-0.4336,2.3707,1.3690,0.0000,0.0000,0.0000
7.7,0.3423,0.4708,2.2017,1.0631,0.0000,0.0000,0.0000,0.3824,-0.4424,2.2893,1.3617,0.0000,0.0000,0.0000
7.8,0.0492,0.5963,1.7831,0.8937,0.0000,0.0000,0.0000,0.3517,-0.4480,2.2993,1.3733,0.0000,0.0000,0.0000
7.9,-0.2540,0.7103,1.2704,0.7125,0.0000,0.0000,0.0000,0.3329,-0.4506,2.3261,1.3770,0.0000,0.0000,0.0000
8.0,-0.5137,0.8322,0.8143,0.5777,0.0000,0.0000,0.0000,0.3176,-0.4521,2.3707,1.3802,0.0000,0.0000,0.0000
8.1,-0.8240,1.2111,0.2488,0.5403,0.0000,0.0000,0.0000,0.3130,-0.4534,2.4512,1.3819,0.0000,0.0000,0.0000
8.2,-1.1652,1.5687,-0.2923,0.5901,0.0000,0.0000,0.0000,0.3136,-0.4509,2.5858,1.3849,0.0000,0.0000,0.0000
8.3,-1.4541,1.7770,-0.6064,0.6826,0.0000,0.0000,0.0000,0.3035,-0.4476,2.7753,1.3873,0.0000,0.0000,0.0000
8.4,-1.7078,1.9006,-0.9594,0.6941,0.0000,0.0000,0.0000,0.2900,-0.4480,2.9293,1.3909,0.0000,0.0000,0.0000
8.5,-1.9699,1.9754,-1.1710,0.7053,0.0000,0.0000,0.0000,0.2739,-0.4479,2.9208,1.3881,0.0000,0.0000,0.0000
8.6,-2.1188,2.0179,-1.2890,0.7692,0.0000,0.0000,0.0000,0.2634,-0.4485,2.9477,1.3873,0.0000,0.0000,0.0000
8.7,-2.2140,2.0436,-1.3592,0.8308,0.0000,0.0000,0.0000,0.2584,-0.4477,2.9570,1.3842,0.0000,0.0000,0.0000
8.8,-2.2647,2.0595,-1.4019,0.8617,0.0000,0.0000,0.0000,0.2495,-0.4474,2.9264,1.3814,0.0000,0.0000,0.0000
8.9,-2.2932,2.0687,-1.4264,0.8581,0.0000,0.0000,0.0000,0.2416,-0.4464,2.9059,1.3763,0.0000,0.0000,0.0000
9.0,-2.3287,2.0742,-1.4412,0.8298,0.0000,0.0000,0.0000,0.2296,-0.4451,2.9065,1.3740,0.0000,0.0000,0.0000
9.1,-2.3376,2.0776,-1.4502,0.8346,0.0000,0.0000,0.0000,0.2215,-0.4447,2.9282,1.3733,0.0000,0.0000,0.0000
9.2,-2.3471,2.0797,-1.4556,0.8379,0.0000,0.0000,0.0000,0.2173,-0.4442,2.9418,1.3724,0.0000,0.0000,0.0000
9.3,-2.3458,2.0810,-1.4590,0.8485,0.0000,0.0000,0.0000,0.2209,-0.4438,2.9639,1.3718,0.0000,0.0000,0.0000
9.4,-2.3433,2.0817,-1.4610,0.8377,0.0000,0.0000,0.0000,0.2237,-0.4415,2.9758,1.3689,0.0000,0.0000,0.0000
9.5,-2.3376,2.0822,-1.4622,0.8252,0.0000,0.0000,0.0000,0.2253,-0.4387,2.9732,1.3663,0.0000,0.0000,0.0000
9.6,-2.3140,2.0825,-1.4630,0.8083,0.0000,0.0000,0.0000,0.2226,-0.4356,2.9988,1.3650,0.0000,0.0000,0.0000
9.7,-2.2907,2.0826,-1.4634,0.8123,0.0000,0.0000,0.0000,0.2212,-0.4312,3.0085,1.3607,0.0000,0.0000,0.0000
9.8,-2.2741,2.0827,-1.4636,0.8017,0.0000,0.0000,0.0000,0.2215,-0.4296,3.0277,1.3637,0.0000,0.0000,0.0000
9.9,-2.2587,2.0828,-1.4614,0.8043,0.0000,0.0000,0.0000,0.2230,-0.4301,3.0411,1.3646,0.0000,0.0000,0.0000
10.0,-2.2283,2.0828,-1.4353,0.8080,0.0000,0.0000,0.0000,0.2214,-0.4310,3.0342,1.3613,0.0000,0.0000,0.0000
10.1,-2.1448,2.0828,-1.3230,0.7997,0.0000,0.0000,0.0000,0.2270,-0.4301,3.0223,1.3623,0.0000,0.0000,0.0000
10.2,-1.8159,1.9714,-1.0130,0.6560,0.0000,0.0000,0.0000,0.2178,-0.4233,3.0424,1.3697,0.0000,0.0000,0.0000
10.3,-1.4670,1.6584,-0.4787,0.5825,0.0000,0.0000,0.0000,0.2409,-0.4170,3.0807,1.3775,0.0000,0.0000,0.0000
10.4,-0.9634,1.1893,0.3240,0.5726,0.0000,0.0000,0.0000,0.2402,-0.4110,3.1597,1.3872,0.0000,0.0000,0.0000
10.5,-0.4160,0.8750,1.5652,0.7246,0.0000,0.0000,0.0000,0.2455,-0.4074,3.0980,1.4023,0.0000,0.0000,0.0000
10.6,-0.0600,0.6487,2.2754,0.8796,0.0000,0.0000,0.0000,0.2600,-0.4020,2.8796,1.3986,0.0000,0.0000,0.0000
10.7,0.2065,0.4991,2.4297,1.0051,0.0000,0.0000,0.0000,0.2870,-0.3997,2.7061,1.3926,0.0000,0.0000,0.0000
10.8,0.3932,0.3967,2.2827,1.0713,0.0000,0.0000,0.0000,0.3045,-0.4000,2.6014,1.3889,0.0000,0.0000,0.0000
10.9,0.5038,0.3353,2.3385,1.1416,0.0000,0.0000,0.0000,0.3205,-0.4002,2.5092,1.3796,0.0000,0.0000,0.0000
11.0,0.5541,0.3033,2.4399,1.1802,0.0000,0.0000,0.0000,0.3273,-0.4000,2.4978,1.3814,0.0000,0.0000,0.0000
11.1,0.5763,0.2788,2.6231,1.2081,0.0000,0.0000,0.0000,0.3344,-0.4001,2.4947,1.3836,0.0000,0.0000,0.0000
11.2,0.5754,0.2594,2.7911,1.2277,0.0000,0.0000,0.0000,0.3331,-0.4008,2.4970,1.3871,0.0000,0.0000,0.0000
11.3,0.5792,0.2460,2.9084,1.2451,0.0000,0.0000,0.0000,0.3340,-0.4016,2.4922,1.3875,0.0000,0.0000,0.0000
11.4,0.5851,0.2423,2.9922,1.2558,0.0000,0.0000,0.0000,0.3381,-0.4018,2.4987,1.3882,0.0000,0.0000,0.0000
11.5,0.5825,0.2464,3.1080,1.2567,0.0000,0.0000,0.0000,0.3400,-0.4028,2.4740,1.3859,0.0000,0.0000,0.0000
11.6,0.5752,0.2470,3.2172,1.2560,0.0000,0.0000,0.0000,0.3377,-0.4030,2.4722,1.3873,0.0000,0.0000,0.0000
11.7,0.5786,0.2463,3.2789,1.2606,0.0000,0.0000,0.0000,0.3327,-0.4045,2.5088,1.3899,0.0000,0.0000,0.0000
11.8,0.5706,0.2440,3.2972,1.2664,0.0000,0.0000,0.0000,0.3263,-0.4116,2.5989,1.3795,0.0000,0.0000,0.0000
11.9,0.5523,0.2387,3.3412,1.2688,0.0000,0.0000,0.0000,0.3095,-0.4346,2.7127,1.3611,0.0000,0.0000,0.0000
12.0,0.5336,0.2346,3.3758,1.2714,0.0000,0.0000,0.0000,0.2962,-0.4723,2.7530,1.3353,0.0000,0.0000,0.0000
12.1,0.5262,0.2280,3.4342,1.2758,0.0000,0.0000,0.0000,0.2803,-0.5192,2.8170,1.2826,0.0000,0.0000,0.0000
12.2,0.5217,0.2205,3.4718,1.2825,0.0000,0.0000,0.0000,0.2683,-0.5900,2.8574,1.2378,0.0000,0.0000,0.0000
12.3,0.5219,0.2093,3.5520,1.2936,0.0000,0.0000,0.0000,0.2560,-0.6621,2.8812,1.2017,0.0000,0.0000,0.0000
12.4,0.5199,0.2004,3.6393,1.3027,0.0000,0.0000,0.0000,0.2286,-0.7313,2.9041,1.1621,0.0000,0.0000,0.0000
12.5,0.5307,0.1890,3.6917,1.3241,0.0000,0.0000,0.0000,0.2094,-0.8098,2.9103,1.1125,0.0000,0.0000,0.0000
12.6,0.5381,0.1786,3.7237,1.3388,0.0000,0.0000,0.0000,0.1909,-0.8857,2.9042,1.0864,0.0000,0.0000,0.0000
12.7,0.5492,0.1732,3.7428,1.3441,0.0000,0.0000,0.0000,0.1571,-0.9824,2.9009,1.0932,0.0000,0.0000,0.0000
12.8,0.5551,0.1681,3.7544,1.3510,0.0000,0.0000,0.0000,0.1111,-1.0679,2.9143,1.1087,0.0000,0.0000,0.0000
12.9,0.5581,0.1656,3.7529,1.3568,0.0000,0.0000,0.0000,0.0673,-1.1465,2.9366,1.1143,0.0000,0.0000,0.0000
13.0,0.5608,0.1648,3.6487,1.3696,0.0000,0.0000,0.0000,0.0543,-1.2094,2.9277,1.1091,0.0000,0.0000,0.0000
13.1,0.5719,0.1656,3.4665,1.3799,0.0000,0.0000,0.0000,0.0486,-1.2606,2.9150,1.1061,0.0000,0.0000,0.0000
13.2,0.5757,0.1658,3.5854,1.3775,0.0000,0.0000,0.0000,0.0341,-1.3000,2.9097,1.1105,0.0000,0.0000,0.0000
13.3,0.5810,0.1661,3.6579,1.3751,0.0000,0.0000,0.0000,0.0178,-1.3286,2.9160,1.1201,0.0000,0.0000,0.0000
13.4,0.5909,0.1646,3.7030,1.3635,0.0000,0.0000,0.0000,0.0070,-1.3479,2.9235,1.1316,0.0000,0.0000,0.0000
13.5,0.5955,0.1640,3.7303,1.3675,0.0000,0.0000,0.0000,0.0163,-1.3537,2.9192,1.1384,0.0000,0.0000,0.0000
13.6,0.5958,0.1646,3.7469,1.3715,0.0000,0.0000,0.0000,0.0329,-1.3479,2.9147,1.1491,0.0000,0.0000,0.0000
13.7,0.5861,0.1652,3.7570,1.3667,0.0000,0.0000,0.0000,0.0431,-1.3408,2.9183,1.1562,0.0000,0.0000,0.0000
13.8,0.5804,0.1654,3.7628,1.3667,0.0000,0.0000,0.0000,0.0791,-1.2986,2.9021,1.1593,0.0000,0.0000,0.0000
13.9,0.5811,0.1651,3.7664,1.3706,0.0000,0.0000,0.0000,0.1356,-1.2210,2.8573,1.1386,0.0000,0.0000,0.0000
14.0,0.5814,0.1663,3.7688,1.3714,0.0000,0.0000,0.0000,0.1831,-1.1199,2.8407,1.1068,0.0000,0.0000,0.0000
14.1,0.5887,0.1687,3.7701,1.3662,0.0000,0.0000,0.0000,0.2113,-1.0283,2.8232,1.1157,0.0000,0.0000,0.0000
14.2,0.5936,0.1723,3.7708,1.3595,0.0000,0.0000,0.0000,0.2321,-0.9504,2.8227,1.1326,0.0000,0.0000,0.0000
14.3,0.5858,0.1786,3.7713,1.3467,0.0000,0.0000,0.0000,0.2473,-0.8801,2.7965,1.1795,0.0000,0.0000,0.0000
14.4,0.5835,0.1855,3.7716,1.3397,0.0000,0.0000,0.0000,0.2608,-0.7886,2.7874,1.2007,0.0000,0.0000,0.0000
14.5,0.5786,0.1958,3.7717,1.3343,0.0000,0.0000,0.0000,0.2718,-0.7054,2.7638,1.2309,0.0000,0.0000,0.0000
14.6,0.5747,0.2053,3.7605,1.3287,0.0000,0.0000,0.0000,0.2907,-0.6412,2.7467,1.2656,0.0000,0.0000,0.0000
14.7,0.5866,0.2142,3.6637,1.3289,0.0000,0.0000,0.0000,0.3151,-0.5858,2.6830,1.3017,0.0000,0.0000,0.0000
14.8,0.5969,0.2220,3.5226,1.3304,0.0000,0.0000,0.0000,0.3324,-0.5390,2.6341,1.3238,0.0000,0.0000,0.0000
14.9,0.6008,0.2298,3.4308,1.3281,0.0000,0.0000,0.0000,0.3398,-0.4980,2.5812,1.3485,0.0000,0.0000,0.0000
15.0,0.6037,0.2368,3.3461,1.3244,0.0000,0.0000,0.0000,0.3462,-0.4665,2.5764,1.3709,0.0000,0.0000,0.0000
15.1,0.6081,0.2405,3.2760,1.3245,0.0000,0.0000,0.0000,0.3544,-0.4448,2.5454,1.3840,0.0000,0.0000,0.0000
15.2,0.6098,0.2415,3.2477,1.3255,0.0000,0.0000,0.0000,0.3604,-0.4301,2.5347,1.3967,0.0000,0.0000,0.0000
15.3,0.6123,0.2421,3.2345,1.3247,0.0000,0.0000,0.0000,0.3675,-0.4222,2.5217,1.4048,0.0000,0.0000,0.0000
15.4,0.6135,0.2448,3.2183,1.3245,0.0000,0.0000,0.0000,0.3713,-0.4153,2.5174,1.4088,0.0000,0.0000,0.0000
15.5,0.6073,0.2503,3.2988,1.3325,0.0000,0.0000,0.0000,0.3744,-0.4110,2.5420,1.4101,0.0000,0.0000,0.0000
15.6,0.6043,0.2870,1.2444,1.3471,0.0000,0.0000,0.0000,0.3754,-0.4075,2.5778,1.4060,0.0000,0.0000,0.0000
15.7,0.6049,0.3529,0.3259,1.3655,0.0000,0.0000,0.0000,0.3768,-0.4021,2.5944,1.3935,0.0000,0.0000,0.0000
15.8,0.5952,0.4757,1.4411,1.3577,0.0000,0.0000,0.0000,0.3797,-0.4002,2.6222,1.3865,0.0000,0.0000,0.0000
15.9,0.6073,0.6042,2.2603,1.3394,0.0000,0.0000,0.0000,0.3766,-0.4003,2.6494,1.3826,0.0000,0.0000,0.0000
16.0,0.6208,0.7119,2.7705,1.3107,0.0000,0.0000,0.0000,0.3764,-0.4011,2.6578,1.3790,0.0000,0.0000,0.0000
16.1,0.6500,0.8108,3.1213,1.2875,0.0000,0.0000,0.0000,0.3826,-0.4044,2.6443,1.3770,0.0000,0.0000,0.0000
16.2,0.7841,0.9166,3.4199,1.2433,0.0000,0.0000,0.0000,0.3890,-0.4132,2.6147,1.3804,0.0000,0.0000,0.0000
16.3,0.7865,0.9903,3.4874,1.2718,0.0000,0.0000,0.0000,0.3882,-0.4186,2.5399,1.3690,0.0000,0.0000,0.0000
16.4,0.8744,1.0640,3.6031,1.2591,0.0000,0.0000,0.0000,0.3696,-0.4271,2.5564,1.3698,0.0000,0.0000,0.0000
16.5,1.0536,1.1378,1.4132,1.2339,0.0000,0.0000,0.0000,0.3582,-0.4388,2.5425,1.3694,0.0000,0.0000,0.0000
16.6,1.2936,1.2132,2.3502,1.2075,0.0000,0.0000,0.0000,0.3536,-0.4456,2.5180,1.3680,0.0000,0.0000,0.0000
16.7,1.5339,1.2774,2.9207,1.1976,0.0000,0.0000,0.0000,0.3507,-0.4491,2.5194,1.3705,0.0000,0.0000,0.0000
16.8,1.7545,1.3295,3.2685,1.1903,0.0000,0.0000,0.0000,0.3463,-0.4514,2.5237,1.3734,0.0000,0.0000,0.0000
16.9,1.9297,1.3692,3.4728,1.1841,0.0000,0.0000,0.0000,0.3444,-0.4542,2.5352,1.3771,0.0000,0.0000,0.0000
17.0,2.0570,1.3970,3.5923,1.1806,0.0000,0.0000,0.0000,0.3421,-0.4556,2.5302,1.3774,0.0000,0.0000,0.0000
17.1,2.1218,1.4116,3.6635,1.1811,0.0000,0.0000,0.0000,0.3367,-0.4557,2.5481,1.3804,0.0000,0.0000,0.0000
17.2,2.1500,1.4186,3.7066,1.1825,0.0000,0.0000,0.0000,0.3313,-0.4555,2.5513,1.3810,0.0000,0.0000,0.0000
17.3,2.1817,1.4255,3.7322,1.1785,0.0000,0.0000,0.0000,0.3334,-0.4555,2.5647,1.3822,0.0000,0.0000,0.0000
17.4,2.1871,1.4260,3.7479,1.1806,0.0000,0.0000,0.0000,0.3310,-0.4544,2.5725,1.3811,0.0000,0.0000,0.0000
17.5,2.1711,1.4235,3.7573,1.1776,0.0000,0.0000,0.0000,0.3295,-0.4535,2.5775,1.3802,0.0000,0.0000,0.0000
17.6,2.1486,1.4197,3.7631,1.1752,0.0000,0.0000,0.0000,0.3267,-0.4539,2.5798,1.3818,0.0000,0.0000,0.0000
17.7,1.9344,1.3823,3.7665,1.1779,0.0000,0.0000,0.0000,0.3300,-0.4552,2.5516,1.3813,0.0000,0.0000,0.0000
17.8,1.3993,1.3018,3.5079,1.2391,0.0000,0.0000,0.0000,0.3312,-0.4551,2.5205,1.3790,0.0000,0.0000,0.0000
17.9,1.0031,1.2091,3.5132,1.2707,0.0000,0.0000,0.0000,0.3337,-0.4555,2.4935,1.3792,0.0000,0.0000,0.0000
