timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
1.8,0.4854,0.1347,1.0331,1.4263,0.0340,-0.0422,0.1888,0.1772,-0.2454,-0.1098,1.2961,0.9632,-2.0438,2.8163
1.9,0.4834,0.1388,1.0333,1.4199,0.0168,-0.0577,0.2111,0.1709,-0.3034,-0.0354,1.1884,0.8339,-2.1845,2.8336
2.0,0.4826,0.1459,1.0419,1.4077,-0.0199,-0.1100,0.2268,0.1737,-0.3765,0.0493,1.0953,0.7769,-2.3364,2.8293
2.1,0.4865,0.1515,1.0622,1.3938,-0.0531,-0.1752,0.2377,0.1838,-0.4736,0.1312,1.0156,0.7182,-2.4999,2.8482
2.2,0.4893,0.1556,1.0772,1.3731,-0.0855,-0.2627,0.2454,0.1921,-0.5775,0.1928,0.9537,0.6802,-2.6565,2.8601
2.3,0.4916,0.1595,1.0906,1.3639,-0.1094,-0.3145,0.2507,0.1897,-0.6519,0.2267,0.8908,0.7340,-2.8101,2.7739
2.4,0.5033,0.1639,1.1322,1.3541,-0.1247,-0.3831,0.2545,0.1555,-0.7025,0.2137,0.8565,0.7315,-2.9027,2.7267
2.5,0.5219,0.1682,1.1903,1.3510,-0.1286,-0.4329,0.2571,0.1211,-0.7330,0.1910,0.8343,0.7134,-2.9587,2.6988
2.6,0.5320,0.1731,1.2279,1.3541,-0.1363,-0.4586,0.2590,0.0935,-0.7524,0.1704,0.8101,0.6924,-3.0037,2.6795
2.7,0.5482,0.1795,1.2841,1.3765,-0.1734,-0.5091,0.2612,0.0227,-0.7660,0.0990,0.7982,0.6307,-3.0309,2.6560
2.8,0.5410,0.1806,1.2679,1.3826,-0.2016,-0.5346,0.2618,0.0015,-0.7712,0.0785,0.8124,0.6100,-3.0205,2.6571
2.9,0.5146,0.1807,1.1861,1.3826,-0.2328,-0.5269,0.2622,0.0053,-0.7617,0.0772,0.8417,0.6011,-2.9765,2.6744
3.0,0.4963,0.1795,1.1278,1.3806,-0.2425,-0.4988,0.2625,0.0230,-0.7192,0.0755,0.8916,0.5882,-2.8750,2.7064
3.1,0.4853,0.1780,1.0923,1.3793,-0.2462,-0.4768,0.2628,0.0367,-0.6365,0.0297,0.9326,0.5945,-2.7479,2.7185
3.2,0.4783,0.1772,1.0705,1.3948,-0.2299,-0.3929,0.2629,0.0491,-0.5431,-0.0537,1.0209,0.6399,-2.5704,2.7254
3.3,0.4790,0.1763,1.0732,1.4143,-0.1864,-0.2966,0.2630,0.0706,-0.4616,-0.1086,1.1221,0.6249,-2.3785,2.7615
3.4,0.4806,0.1737,1.0756,1.4319,-0.1702,-0.2325,0.2631,0.0935,-0.3899,-0.1607,1.2202,0.8458,-2.2367,2.7679
3.5,0.4849,0.1714,1.0862,1.4490,-0.1762,-0.1985,0.2631,0.1164,-0.3349,-0.1761,1.2817,1.0432,-2.1504,2.7598
3.6,0.4926,0.1647,1.1000,1.4701,-0.1225,-0.1067,0.2568,0.1414,-0.2675,-0.2191,1.3431,1.2710,-2.0677,2.7309
3.7,0.4932,0.1617,1.0974,1.4751,-0.0766,-0.0614,0.2363,0.1460,-0.2475,-0.2505,1.3605,1.3583,-2.0606,2.7044
3.8,0.4983,0.1597,1.1092,1.4742,-0.0643,-0.0539,0.2444,0.1514,-0.2312,-0.2717,1.3655,1.4009,-2.0522,2.6897
3.9,0.5043,0.1581,1.1240,1.4697,-0.0682,-0.0680,0.2501,0.1551,-0.2187,-0.2929,1.3689,1.4239,-2.0419,2.6831
4.0,0.5067,0.1568,1.1289,1.4684,-0.0915,-0.0900,0.2540,0.1598,-0.2099,-0.2932,1.3737,1.4014,-2.0111,2.7029
4.1,0.5033,0.1536,1.1144,1.4761,-0.1148,-0.5155,-0.9265,0.1786,-0.2037,-0.1451,1.3657,1.4033,-1.9946,2.7204
4.2,0.5005,0.1183,1.0649,1.4456,0.0590,-0.8134,-1.7027,0.1912,-0.2005,-0.0452,1.3587,1.3984,-1.9852,2.7326
4.3,0.4923,0.0317,0.9843,1.3930,0.2000,-1.0219,-2.2418,0.1965,-0.2002,-0.0073,1.3560,1.4453,-2.0045,2.7114
4.4,0.4979,-0.1179,0.9144,1.3740,0.2276,-1.1679,-2.6425,0.2005,-0.2025,0.0290,1.3518,1.4816,-2.0272,2.6905
4.5,0.4949,-0.2765,0.8499,1.3684,0.1987,-1.2700,-2.9280,0.2035,-0.2101,0.0677,1.3424,1.5050,-2.0609,2.6656
4.6,0.5017,-0.4128,0.8047,1.3564,0.1296,-1.2925,-3.1540,0.2002,-0.2225,0.0697,1.3419,1.5446,-2.1095,2.6259
4.7,0.5006,-0.5267,0.7675,1.3498,0.0634,-1.2856,-3.3121,0.1950,-0.2330,0.0579,1.3417,1.5604,-2.1394,2.6042
4.8,0.4993,-0.6070,0.7412,1.3393,0.0132,-1.2659,-3.4228,0.1907,-0.2432,0.0513,1.3443,1.5735,-2.1598,2.5914
4.9,0.4861,-0.6603,0.7185,1.3277,-0.0162,-1.2593,-3.5003,0.1878,-0.2521,0.0506,1.3469,1.5772,-2.1692,2.5894
5.0,0.4718,-0.7006,0.7003,1.3202,-0.0520,-1.2415,-3.5546,0.1835,-0.2579,0.0375,1.3486,1.5547,-2.1613,2.6026
5.1,0.4527,-0.7277,0.6843,1.3143,-0.0670,-1.2443,-3.5926,0.1801,-0.2619,0.0263,1.3484,1.5235,-2.1496,2.6190
5.2,0.4386,-0.7439,0.6730,1.3070,-0.0711,-1.2491,-3.6192,0.1772,-0.2648,0.0157,1.3475,1.4896,-2.1375,2.6352
5.3,0.4243,-0.7511,0.6634,1.2977,-0.0695,-1.2551,-3.6378,0.1739,-0.2667,0.0016,1.3468,1.4613,-2.1285,2.6467
5.4,0.4140,-0.7564,0.6566,1.2922,-0.0697,-1.2599,-3.6508,0.1667,-0.2679,-0.0321,1.3459,1.4435,-2.1301,2.6453
5.5,0.4058,-0.7613,0.6515,1.2909,-0.0829,-1.2557,-3.6599,0.1601,-0.2695,-0.0613,1.3471,1.4307,-2.1307,2.6443
5.6,0.4144,-0.7638,0.6536,1.2916,-0.1033,-1.2350,-3.6663,0.1545,-0.2707,-0.0859,1.3486,1.4196,-2.1304,2.6440
5.7,0.3987,-0.7543,0.6464,1.3101,-0.1008,-1.2963,-3.6609,0.1560,-0.2712,-0.0784,1.3470,1.4090,-2.1254,2.6510
5.8,0.4116,-0.7034,0.6567,1.3327,-0.1704,-1.2909,-3.6670,0.1623,-0.2692,-0.0517,1.3489,1.3769,-2.0995,2.6781
5.9,0.4103,-0.4456,0.6771,1.3873,-0.2591,-1.3442,-3.6742,0.1761,-0.2564,-0.0046,1.3570,1.3069,-2.0348,2.7356
6.0,0.4059,-0.3107,0.6867,1.3974,-0.1859,-0.8855,-2.5304,0.1792,-0.2460,-0.0144,1.3610,1.2768,-2.0057,2.7553
6.1,0.4300,-0.1859,0.7807,1.4033,-0.1600,-0.6497,-1.6923,0.1812,-0.2379,-0.0254,1.3650,1.2943,-1.9932,2.7580
6.2,0.4551,-0.0905,0.8795,1.4123,-0.1333,-0.4885,-1.1057,0.1782,-0.2327,-0.0615,1.3761,1.2689,-1.9677,2.7729
6.3,0.4760,-0.0219,0.9601,1.4249,-0.0928,-0.3542,-0.6950,0.1743,-0.2308,-0.0919,1.3914,1.2439,-1.9420,2.7886
6.4,0.4899,0.0278,1.0174,1.4354,-0.0429,-0.2454,-0.4156,0.1678,-0.2289,-0.1370,1.4064,1.2201,-1.9198,2.7994
6.5,0.4972,0.0608,1.0481,1.4382,0.0143,-0.1604,-0.2302,0.1607,-0.2255,-0.1912,1.4203,1.1530,-1.8916,2.8130
6.6,0.5020,0.0848,1.0704,1.4398,0.0609,-0.0992,-0.1034,0.1556,-0.2207,-0.2409,1.4283,1.0975,-1.8703,2.8224
6.7,0.5045,0.1027,1.0850,1.4399,0.0891,-0.0601,-0.0128,0.1522,-0.2173,-0.2754,1.4317,1.0326,-1.8540,2.8309
6.8,0.5056,0.1210,1.1033,1.4407,0.0853,-0.0487,0.0613,0.1482,-0.2163,-0.3006,1.3981,0.9072,-1.8718,2.8382
6.9,0.4980,0.1317,1.0878,1.4370,0.0755,-0.0403,0.1099,0.1350,-0.2255,-0.3244,1.3175,0.8036,-1.9508,2.8310
7.0,0.4714,0.1553,1.0254,1.4266,0.1051,-0.0145,0.1285,0.1371,-0.3166,-0.1317,1.0390,0.7030,-2.3121,2.7968
7.1,0.4843,0.1730,1.0939,1.4303,0.1664,0.0005,0.1435,0.1184,-0.4488,-0.0110,0.7989,0.6557,-2.6901,2.7170
7.2,0.5053,0.1837,1.1763,1.4390,0.1258,-0.0364,0.1794,0.1020,-0.5108,0.0202,0.7109,0.6334,-2.8433,2.6823
7.3,0.5204,0.1904,1.2334,1.4469,0.0984,-0.0583,0.2046,0.0889,-0.5604,0.0430,0.6442,0.6153,-2.9590,2.6573
7.4,0.5321,0.1947,1.2749,1.4542,0.0950,-0.0617,0.2222,0.0781,-0.5971,0.0577,0.5899,0.5985,-3.0400,2.6394
7.5,0.5414,0.1976,1.3062,1.4600,0.0896,-0.0656,0.2345,0.0705,-0.6260,0.0699,0.5537,0.5873,-3.0966,2.6278
7.6,0.5538,0.1985,1.3395,1.4620,0.0832,-0.0787,0.2431,0.0658,-0.6459,0.0791,0.5297,0.5826,-3.1363,2.6159
7.7,0.5657,0.1975,1.3657,1.4654,0.0991,-0.0729,0.2492,0.0589,-0.6594,0.0803,0.5158,0.5795,-3.1641,2.6032
7.8,0.5741,0.1963,1.3829,1.4701,0.1054,-0.0681,0.2534,0.0515,-0.6686,0.0776,0.5101,0.5747,-3.1835,2.5974
7.9,0.5809,0.1945,1.3948,1.4735,0.1091,-0.0649,0.2564,0.0438,-0.6756,0.0726,0.5126,0.5701,-3.1970,2.5958
8.0,0.5779,0.1894,1.3777,1.4802,0.1055,-0.0486,0.2531,0.0263,-0.6727,0.0480,0.5652,0.5686,-3.1538,2.6017
8.1,0.5695,0.1878,1.3543,1.4840,0.1156,-0.0277,0.2406,0.0308,-0.6385,0.0297,0.6669,0.6026,-3.0249,2.6140
8.2,0.5428,0.1791,1.2680,1.4839,0.0793,-0.0115,0.2305,0.0601,-0.4880,-0.0840,0.9434,0.7129,-2.6071,2.6722
8.3,0.5421,0.1745,1.2581,1.4804,0.0405,-0.0369,0.2403,0.0844,-0.4034,-0.1754,1.0907,0.7809,-2.3734,2.7221
8.4,0.5415,0.1617,1.2328,1.4837,0.0322,-0.0208,0.2470,0.1192,-0.3078,-0.2258,1.2726,1.1058,-2.1391,2.7471
8.5,0.5300,0.1479,1.1786,1.4853,0.0953,0.0396,0.2061,0.1390,-0.2612,-0.2359,1.3562,1.3959,-2.1235,2.6650
8.6,0.5166,0.1445,1.1363,1.4968,-0.0894,-0.2808,0.2232,0.1425,-0.2450,-0.2636,1.3793,1.4625,-2.0957,2.6614
8.7,0.5001,0.1352,1.0774,1.4587,0.0640,-0.6491,-0.8936,0.1423,-0.2359,-0.2874,1.3923,1.4314,-2.0501,2.6865
8.8,0.4772,0.0363,0.9418,1.3034,0.3527,-1.0873,-2.2127,0.1447,-0.2286,-0.2864,1.3891,1.2441,-1.9822,2.7437
8.9,0.4765,-0.0615,0.8878,1.2450,0.4380,-1.2137,-2.5975,0.1438,-0.2277,-0.2895,1.3729,1.2423,-1.9991,2.7300
9.0,0.4939,-0.2734,0.8170,1.1855,0.4819,-1.3640,-3.0916,0.1288,-0.2324,-0.3324,1.3497,1.2818,-2.0637,2.6697
9.1,0.4705,-0.4040,0.7530,1.1412,0.4981,-1.4376,-3.3175,0.1203,-0.2363,-0.3529,1.3251,1.1922,-2.0692,2.6774
9.2,0.4686,-0.4414,0.7382,1.1266,0.5097,-1.4589,-3.3825,0.1218,-0.2379,-0.3407,1.3168,1.1511,-2.0649,2.6896
9.3,0.4689,-0.4694,0.7286,1.1183,0.5185,-1.4737,-3.4276,0.1254,-0.2392,-0.3202,1.3095,1.1187,-2.0609,2.7016
9.4,0.4666,-0.4873,0.7204,1.1117,0.5230,-1.4841,-3.4589,0.1287,-0.2405,-0.3010,1.3046,1.0870,-2.0555,2.7141
9.5,0.4593,-0.5102,0.7072,1.1024,0.5082,-1.4948,-3.5073,0.1350,-0.2444,-0.2588,1.3016,1.0727,-2.0528,2.7256
9.6,0.4691,-0.5177,0.7109,1.1056,0.4889,-1.5015,-3.5454,0.1396,-0.2487,-0.2231,1.3057,1.0624,-2.0453,2.7379
9.7,0.5289,-0.4706,0.7716,1.1593,0.4824,-1.5050,-3.5846,0.1561,-0.2507,-0.1288,1.3103,1.1065,-2.0413,2.7467
9.8,0.5095,-0.2919,0.8006,1.3312,0.1723,-1.5067,-3.6188,0.1700,-0.2441,-0.0702,1.3259,1.1584,-2.0179,2.7592
9.9,0.5150,-0.1796,0.8831,1.3786,0.1139,-1.0374,-2.4550,0.1725,-0.2397,-0.0699,1.3415,1.0779,-1.9797,2.7901
10.0,0.5186,-0.0191,1.0122,1.4018,0.1845,-0.4817,-1.1096,0.1701,-0.2313,-0.1145,1.3737,0.9878,-1.9192,2.8258
10.1,0.5109,0.0586,1.0488,1.4363,0.2006,-0.1793,-0.4728,0.1671,-0.2235,-0.1624,1.4004,0.9609,-1.8767,2.8437
10.2,0.5066,0.0816,1.0543,1.4498,0.2005,-0.0883,-0.2930,0.1629,-0.2202,-0.2006,1.4082,0.9745,-1.8680,2.8424
10.3,0.5020,0.0997,1.0567,1.4598,0.2285,-0.0164,-0.1778,0.1592,-0.2167,-0.2382,1.4111,0.9816,-1.8635,2.8396
10.4,0.4973,0.1122,1.0538,1.4629,0.2694,0.0357,-0.1021,0.1572,-0.2131,-0.2658,1.4113,0.9794,-1.8599,2.8385
10.5,0.4951,0.1202,1.0537,1.4641,0.3048,0.0731,-0.0493,0.1545,-0.2102,-0.2945,1.4121,0.9357,-1.8510,2.8423
10.6,0.4938,0.1232,1.0510,1.4649,0.3160,0.0982,-0.0085,0.1539,-0.2078,-0.3092,1.4118,0.9128,-1.8459,2.8451
10.7,0.4926,0.1238,1.0460,1.4658,0.3027,0.1122,0.0256,0.1541,-0.2065,-0.3143,1.4102,0.9410,-1.8502,2.8405
10.8,0.4901,0.1229,1.0361,1.4657,0.2806,0.1196,0.0521,0.1550,-0.2060,-0.3110,1.4104,0.9591,-1.8515,2.8392
10.9,0.4894,0.1214,1.0311,1.4649,0.2575,0.1215,0.0750,0.1562,-0.2059,-0.3034,1.4107,0.9808,-1.8535,2.8377
11.0,0.4878,0.1208,1.0251,1.4621,0.2566,0.1253,0.0862,0.1561,-0.2059,-0.3041,1.4130,0.9800,-1.8508,2.8390
11.1,0.4851,0.1146,1.0094,1.4547,0.2750,0.1367,0.0948,0.1572,-0.2034,-0.3095,1.4159,0.9681,-1.8427,2.8434
11.2,0.4891,0.1082,1.0121,1.4526,0.2763,0.1406,0.1040,0.1638,-0.2015,-0.2731,1.4198,0.8595,-1.8241,2.8628
11.3,0.4572,0.0819,0.9050,1.4343,0.3495,0.1817,0.0612,0.2030,-0.1978,0.0760,1.3894,0.7434,-1.8331,2.9121
11.4,0.4177,0.0717,0.7950,1.4158,0.4060,0.1970,0.0137,0.2065,-0.1972,0.0918,1.3780,0.6961,-1.8392,2.9203
11.5,0.3525,0.0590,0.6331,1.3726,0.4042,0.1946,-0.0339,0.1973,-0.1985,0.0067,1.3583,0.8281,-1.8824,2.8729
