timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
1.7,0.3437,0.3207,0.4608,1.4557,0.0000,0.0000,0.0000,0.4438,-0.1952,0.5390,1.2520,0.0000,0.0000,0.0000
1.8,0.3603,0.3192,0.5069,1.4701,0.0000,0.0000,0.0000,0.4392,-0.1984,0.4987,1.2474,0.0000,0.0000,0.0000
1.9,0.3659,0.3129,0.5293,1.4829,0.0000,0.0000,0.0000,0.4544,-0.2002,0.5776,1.2665,0.0000,0.0000,0.0000
2.0,0.3663,0.3069,0.5378,1.4755,0.0000,0.0000,0.0000,0.4740,-0.2021,0.7040,1.2728,0.0000,0.0000,0.0000
2.1,0.1861,0.3081,0.0615,1.1973,0.0000,0.0000,0.0000,0.3666,-0.2346,0.2794,0.9653,0.0000,0.0000,0.0000
2.2,-0.1866,0.3263,-0.4236,0.9242,0.0000,0.0000,0.0000,0.0594,-0.3414,-0.1176,0.6957,0.0000,0.0000,0.0000
2.3,-0.5735,0.3068,-0.7587,0.7904,0.0000,0.0000,0.0000,-0.1981,-0.3804,-0.2774,0.5636,0.0000,0.0000,0.0000
2.4,-0.7950,0.2928,-0.9312,0.7248,0.0000,0.0000,0.0000,-0.3421,-0.4007,-0.3554,0.4989,0.0000,0.0000,0.0000
2.5,-0.9049,0.2765,-1.0256,0.6926,0.0000,0.0000,0.0000,-0.4097,-0.4127,-0.3963,0.4671,0.0000,0.0000,0.0000
2.6,-0.9383,0.2671,-1.0580,0.6834,0.0000,0.0000,0.0000,-0.4264,-0.4175,-0.4099,0.4580,0.0000,0.0000,0.0000
2.7,-0.9645,0.2554,-1.0862,0.6769,0.0000,0.0000,0.0000,-0.4349,-0.4206,-0.4195,0.4516,0.0000,0.0000,0.0000
2.8,-0.9814,0.2469,-1.1062,0.6724,0.0000,0.0000,0.0000,-0.4384,-0.4233,-0.4271,0.4471,0.0000,0.0000,0.0000
2.9,-0.9923,0.2402,-1.1255,0.6670,0.0000,0.0000,0.0000,-0.4435,-0.4268,-0.4363,0.4418,0.0000,0.0000,0.0000
3.0,-0.9974,0.2297,-1.1426,0.6643,0.0000,0.0000,0.0000,-0.4415,-0.4305,-0.4437,0.4392,0.0000,0.0000,0.0000
3.1,-0.8985,0.2399,-1.1179,0.6630,0.0000,0.0000,0.0000,-0.4096,-0.4341,-0.4534,0.4379,0.0000,0.0000,0.0000
3.2,-0.4111,0.2674,-0.6456,0.8498,0.0000,0.0000,0.0000,-0.1083,-0.3718,-0.3475,0.7107,0.0000,0.0000,0.0000
3.3,0.0087,0.2960,0.0026,1.1694,0.0000,0.0000,0.0000,0.1362,-0.2849,-0.0466,0.9995,0.0000,0.0000,0.0000
3.4,0.1362,0.3019,0.2079,1.2804,0.0000,0.0000,0.0000,0.2281,-0.2585,0.1235,1.0870,0.0000,0.0000,0.0000
3.5,0.2903,0.3054,0.4622,1.4099,0.0000,0.0000,0.0000,0.3504,-0.2280,0.3974,1.1884,0.0000,0.0000,0.0000
3.6,0.3664,0.3010,0.5974,1.4816,0.0000,0.0000,0.0000,0.4218,-0.2174,0.5976,1.2318,0.0000,0.0000,0.0000
3.7,0.4074,0.2955,0.6771,1.4987,0.0000,0.0000,0.0000,0.5005,-0.2075,1.0866,1.2137,0.0000,0.0000,0.0000
3.8,0.4526,0.2893,0.7720,1.5143,0.0000,0.0000,0.0000,0.5306,-0.0803,1.2194,1.0315,0.0000,0.0000,0.0000
3.9,0.4954,0.2872,0.8530,1.5182,0.0000,0.0000,0.0000,0.5269,0.1100,1.2398,0.8946,0.0000,0.0000,0.0000
4.0,0.5096,0.2868,0.8789,1.5264,0.0000,0.0000,0.0000,0.5192,0.1713,1.2365,0.8537,0.0000,0.0000,0.0000
4.1,0.5173,0.2864,0.8938,1.5303,0.0000,0.0000,0.0000,0.5098,0.2158,1.2287,0.8238,0.0000,0.0000,0.0000
4.2,0.5265,0.2851,0.9130,1.5359,0.0000,0.0000,0.0000,0.4925,0.2720,1.2116,0.7819,0.0000,0.0000,0.0000
4.3,0.5314,0.2837,0.9243,1.5426,0.0000,0.0000,0.0000,0.4978,0.2979,1.2224,0.7851,0.0000,0.0000,0.0000
4.4,0.5105,0.2820,0.8900,1.5479,0.0000,0.0000,0.0000,0.5040,0.1527,1.1998,0.9149,0.0000,0.0000,0.0000
4.5,0.4907,0.2815,0.8547,1.5398,0.0000,0.0000,0.0000,0.5075,-0.0075,1.1392,1.1091,0.0000,0.0000,0.0000
4.6,0.4684,0.2787,0.8153,1.5429,0.0000,0.0000,0.0000,0.5100,-0.1081,1.0683,1.2182,0.0000,0.0000,0.0000
4.7,0.4480,0.2727,0.7825,1.5561,0.0000,0.0000,0.0000,0.5032,-0.1577,0.9577,1.2784,0.0000,0.0000,0.0000
4.8,0.4390,0.2711,0.7654,1.5866,0.0000,0.0000,0.0000,0.5014,-0.1720,0.9268,1.2933,0.0000,0.0000,0.0000
4.9,0.4261,0.4804,0.5718,1.5187,0.0000,0.0000,0.0000,0.5020,-0.1840,0.9327,1.2978,0.0000,0.0000,0.0000
5.0,0.5499,0.7902,0.4709,1.4812,0.0000,0.0000,0.0000,0.5074,-0.1835,0.9939,1.3110,0.0000,0.0000,0.0000
5.1,0.6067,0.9655,0.4088,1.4899,0.0000,0.0000,0.0000,0.5037,-0.1734,0.9963,1.3082,0.0000,0.0000,0.0000
5.2,0.5494,1.0566,0.3414,1.4941,0.0000,0.0000,0.0000,0.5015,-0.1617,1.0077,1.3083,0.0000,0.0000,0.0000
5.3,0.3918,1.1049,0.2527,1.4882,0.0000,0.0000,0.0000,0.4958,-0.1540,0.9894,1.3062,0.0000,0.0000,0.0000
5.4,0.2980,1.1188,0.2020,1.4628,0.0000,0.0000,0.0000,0.4998,-0.1487,1.0239,1.3055,0.0000,0.0000,0.0000
5.5,0.3049,0.9133,0.2264,1.5190,0.0000,0.0000,0.0000,0.5014,-0.1565,1.0193,1.3035,0.0000,0.0000,0.0000
5.6,0.3254,0.6125,0.3508,1.5306,0.0000,0.0000,0.0000,0.4961,-0.1760,0.9297,1.3098,0.0000,0.0000,0.0000
5.7,0.3392,0.4564,0.4279,1.5080,0.0000,0.0000,0.0000,0.4862,-0.1889,0.8168,1.3210,0.0000,0.0000,0.0000
5.8,0.3508,0.4192,0.4611,1.5009,0.0000,0.0000,0.0000,0.4881,-0.1926,0.8224,1.3227,0.0000,0.0000,0.0000
5.9,0.3570,0.3535,0.5056,1.5040,0.0000,0.0000,0.0000,0.4925,-0.1992,0.8371,1.3303,0.0000,0.0000,0.0000
6.0,0.2468,0.2950,0.1665,1.4895,0.0000,0.0000,0.0000,0.4964,-0.2059,0.8449,1.3196,0.0000,0.0000,0.0000
