timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
1.8,1.4556,-2.5972,-1.2190,0.3641,-1.6140,-1.6140,-1.9671,1.3418,2.5897,1.1875,0.1946,1.6140,1.6140,0.4275
1.9,1.4566,-2.5847,-1.2358,0.3633,-1.6140,-1.6140,-1.9656,1.3399,2.5902,1.1911,0.1944,1.6140,1.6140,0.3275
2.0,1.4576,-2.5682,-1.2543,0.3642,-1.6140,-1.6140,-1.9646,1.3375,2.5906,1.1944,0.1920,1.6140,1.6140,0.2275
2.1,1.4584,-2.5484,-1.2730,0.3673,-1.6140,-1.6140,-1.9640,1.3335,2.5910,1.1974,0.1900,1.6140,1.6140,0.1275
2.2,1.4591,-2.5250,-1.2878,0.3807,-1.6140,-1.6140,-1.9635,1.3255,2.5914,1.2000,0.1941,1.6140,1.6140,0.0275
2.3,1.4597,-2.4977,-1.2956,0.3921,-1.6140,-1.6140,-1.9632,1.3136,2.5917,1.2024,0.1975,1.6096,1.6140,-0.0725
2.4,1.4603,-2.4677,-1.2970,0.4017,-1.6140,-1.6140,-1.9629,1.2989,2.5920,1.2046,0.2004,1.5913,1.6140,-0.1508
2.5,1.4608,-2.4348,-1.2922,0.4099,-1.6140,-1.6140,-1.9626,1.2816,2.5923,1.2065,0.2029,1.5620,1.6140,-0.2052
2.6,1.4613,-2.3991,-1.2836,0.4169,-1.6140,-1.6140,-1.9624,1.2626,2.5925,1.2083,0.2050,1.5243,1.6140,-0.2395
2.7,1.4617,-2.3616,-1.2716,0.4229,-1.6140,-1.6140,-1.9622,1.2420,2.5927,1.2099,0.2068,1.4835,1.6140,-0.2567
2.8,1.4621,-2.3236,-1.2577,0.4279,-1.6140,-1.6140,-1.9621,1.2204,2.5929,1.2113,0.2083,1.4346,1.6140,-0.2555
2.9,1.4624,-2.2857,-1.2414,0.4322,-1.6140,-1.6140,-1.9620,1.1988,2.5931,1.2126,0.2096,1.3804,1.6140,-0.2390
3.0,1.4628,-2.2486,-1.2233,0.4358,-1.6140,-1.6140,-1.9619,1.1778,2.5932,1.2137,0.2107,1.3238,1.6140,-0.2114
3.1,1.4630,-2.2123,-1.2032,0.4389,-1.6140,-1.6140,-1.9619,1.1565,2.5934,1.2147,0.2116,1.2689,1.6140,-0.1777
3.2,1.4633,-2.1776,-1.1820,0.4416,-1.6140,-1.6140,-1.9618,1.1355,2.5935,1.2157,0.2124,1.2176,1.6140,-0.1414
3.3,1.4635,-2.1444,-1.1606,0.4438,-1.6140,-1.6140,-1.9618,1.1144,2.5936,1.2165,0.2131,1.1709,1.6140,-0.1038
3.4,1.4637,-2.1132,-1.1400,0.4457,-1.6140,-1.6140,-1.9617,1.0933,2.5937,1.2173,0.2137,1.1291,1.6140,-0.0657
3.5,1.4639,-2.0842,-1.1208,0.4473,-1.6140,-1.6140,-1.9617,1.0727,2.5938,1.2179,0.2142,1.0904,1.6140,-0.0252
3.6,1.4641,-2.0572,-1.1041,0.4487,-1.6140,-1.6140,-1.9617,1.0543,2.5939,1.2185,0.2146,1.0595,1.6140,0.0073
3.7,1.4642,-2.0329,-1.0894,0.4499,-1.6140,-1.6140,-1.9617,1.0377,2.5909,1.2191,0.2149,1.0272,1.6140,0.0333
3.8,1.4643,-2.0114,-1.0766,0.4508,-1.6140,-1.6140,-1.9617,1.0194,2.5883,1.2196,0.2152,0.9912,1.6140,0.0540
3.9,1.4645,-1.9926,-1.0661,0.4517,-1.6140,-1.6140,-1.9617,1.0028,2.5859,1.2200,0.2155,0.9612,1.6140,0.0789
4.0,1.4646,-1.9768,-1.0576,0.4524,-1.6140,-1.6140,-1.9617,0.9884,2.5837,1.2204,0.2157,0.9374,1.6140,0.1015
4.1,1.4647,-1.9638,-1.0512,0.4530,-1.6140,-1.6140,-1.9616,0.9754,2.5818,1.2208,0.2159,0.9199,1.6140,0.1202
4.2,1.4648,-1.9533,-1.0465,0.4535,-1.6140,-1.6140,-1.9616,0.9637,2.5800,1.2211,0.2161,0.9088,1.6140,0.1352
4.3,1.4648,-1.9451,-1.0433,0.4540,-1.6140,-1.6140,-1.9616,0.9535,2.5784,1.2214,0.2162,0.9020,1.6140,0.1474
4.4,1.4649,-1.9390,-1.0416,0.4544,-1.6140,-1.6140,-1.9616,0.9445,2.5770,1.2217,0.2163,0.8983,1.6140,0.1573
4.5,1.4650,-1.9347,-1.0409,0.4547,-1.6140,-1.6140,-1.9616,0.9365,2.5758,1.2219,0.2164,0.8973,1.6140,0.1650
4.6,1.4650,-1.9318,-1.0409,0.4549,-1.6140,-1.6140,-1.9616,0.9291,2.5746,1.2221,0.2165,0.8987,1.6140,0.1704
4.7,1.4651,-1.9301,-1.0414,0.4552,-1.6140,-1.6140,-1.9616,0.9224,2.5736,1.2223,0.2165,0.9012,1.6140,0.1743
4.8,1.4651,-1.9292,-1.0425,0.4554,-1.6140,-1.6140,-1.9616,0.9164,2.5727,1.2225,0.2166,0.9046,1.6140,0.1771
4.9,1.4652,-1.9282,-1.0447,0.4555,-1.6140,-1.6140,-1.9616,0.9122,2.5718,1.2226,0.2167,0.9079,1.6140,0.1792
5.0,1.4652,-1.9264,-1.0507,0.4557,-1.6140,-1.6140,-1.9616,0.9133,2.5711,1.2228,0.2167,0.9216,1.6140,0.1810
5.1,1.4652,-1.9240,-1.0625,0.4636,-1.6140,-1.6140,-1.9577,0.9215,2.5704,1.2229,0.2240,0.9500,1.6140,0.1823
5.2,1.4653,-1.9203,-1.0792,0.4783,-1.6140,-1.6140,-1.9551,0.9362,2.5698,1.2230,0.2370,0.9887,1.6140,0.1834
5.3,1.4653,-1.9152,-1.0996,0.4986,-1.6140,-1.6140,-1.9512,0.9494,2.5692,1.2231,0.2545,1.0344,1.6140,0.1843
5.4,1.4653,-1.9095,-1.1230,0.5219,-1.6140,-1.6140,-1.9447,0.9686,2.5687,1.2232,0.2738,1.0839,1.6140,0.1850
5.5,1.4653,-1.9041,-1.1486,0.5448,-1.6140,-1.6140,-1.9368,0.9921,2.5683,1.2233,0.2925,1.1352,1.6140,0.1856
5.6,1.4654,-1.8987,-1.1756,0.5673,-1.6140,-1.6140,-1.9258,1.0185,2.5679,1.2234,0.3079,1.1866,1.6140,0.1861
5.7,1.4641,-1.8934,-1.2026,0.5867,-1.6140,-1.6140,-1.9050,1.0471,2.5675,1.2234,0.3174,1.2371,1.6140,0.1864
5.8,1.4569,-1.8880,-1.2278,0.6026,-1.6140,-1.6140,-1.8738,1.0767,2.5672,1.2235,0.3209,1.2858,1.6140,0.1867
5.9,1.4476,-1.8824,-1.2521,0.6132,-1.6140,-1.6140,-1.8440,1.1061,2.5669,1.2235,0.3183,1.3319,1.6140,0.1869
6.0,1.4324,-1.8760,-1.2743,0.6195,-1.6140,-1.6140,-1.8161,1.1343,2.5667,1.2236,0.3119,1.3748,1.6140,0.1871
6.1,1.4143,-1.8692,-1.2950,0.6200,-1.6140,-1.6140,-1.7944,1.1612,2.5664,1.2236,0.3027,1.4140,1.6140,0.1873
