timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
4.4,0.0049,0.6487,-0.7743,1.4500,1.0798,-1.4469,-3.6984,0.3916,-0.1215,1.0392,1.5251,1.0157,1.2938,3.0470
4.5,-0.0374,0.5784,-0.7830,1.4562,0.8518,-1.5492,-3.6645,0.3897,-0.1250,1.0139,1.5252,1.0442,1.2925,3.0382
4.6,-0.0830,0.4733,-0.7631,1.4541,0.7908,-1.6710,-3.6387,0.3876,-0.1306,0.9781,1.5225,1.1274,1.2802,3.0127
4.7,-0.1037,0.4239,-0.7509,1.4610,0.9924,-1.7307,-3.6492,0.3876,-0.1330,0.9699,1.5226,1.1695,1.2758,3.0019
4.8,-0.1180,0.4023,-0.7587,1.4636,1.2394,-1.7600,-3.6863,0.3885,-0.1335,0.9765,1.5262,1.1704,1.2815,3.0054
4.9,-0.1230,0.3935,-0.7586,1.4608,1.4080,-1.7743,-3.7315,0.3922,-0.1327,1.0101,1.5310,1.1668,1.2895,3.0139
5.0,-0.1250,0.3917,-0.7607,1.4572,1.4974,-0.8098,-3.7762,0.3924,-0.1322,1.0142,1.5321,1.1755,1.2890,3.0127
5.1,-0.1313,0.3897,-0.7747,1.4514,1.6383,-0.1346,-3.8149,0.3896,-0.1334,0.9864,1.5231,1.1424,1.2843,3.0135
5.2,-0.1486,0.3900,-0.8213,1.4383,1.6394,0.0439,-2.6947,0.3815,-0.1328,0.9304,1.4926,1.0847,1.2569,3.0081
5.3,-0.1500,0.4275,-0.8499,1.3069,1.2136,0.3274,-1.4189,0.3309,-0.0984,0.8044,1.3127,0.9281,1.0479,2.9573
5.4,-0.0876,0.6359,-0.8493,1.2426,0.9992,0.6690,-0.7613,0.2727,0.0131,0.8479,1.1360,0.8272,0.7542,2.8839
5.5,-0.0414,0.8756,-0.8815,1.2495,0.8656,0.9275,-0.4699,0.2288,0.1792,0.9569,1.0444,0.7677,0.4928,2.8541
5.6,-0.0667,0.9717,-0.9169,1.2606,0.8172,1.0101,-0.4138,0.2087,0.2552,0.9989,1.0294,0.7752,0.3903,2.8234
5.7,-0.1222,1.1034,-0.9717,1.2690,0.5377,1.1271,-0.4113,0.1834,0.3712,1.0630,1.0037,0.8018,0.2267,2.7691
5.8,-0.1607,1.1756,-1.0036,1.2694,0.4248,1.1955,-0.4099,0.1568,0.4439,1.0899,0.9960,0.8288,0.1233,2.7199
5.9,-0.1763,1.1964,-1.0146,1.2683,0.3698,1.2183,-0.4175,0.1463,0.4628,1.0937,0.9909,0.8261,0.0962,2.7115
6.0,-0.2008,1.2095,-1.0277,1.2677,0.3295,1.2347,-0.4288,0.1395,0.4767,1.0974,0.9874,0.8233,0.0775,2.7076
6.1,-0.2170,1.2199,-1.0365,1.2681,0.3270,1.2441,-0.4291,0.1345,0.4884,1.1009,0.9860,0.8271,0.0606,2.6995
6.2,-0.2399,1.2337,-1.0483,1.2723,0.3474,1.2518,-0.4240,0.1282,0.5011,1.1040,0.9855,0.8321,0.0424,2.6894
6.3,-0.2515,1.2380,-1.0544,1.2800,0.3565,1.2475,-0.4208,0.1267,0.5014,1.1034,0.9906,0.8384,0.0439,2.6838
6.4,-0.2160,1.2294,-1.0399,1.3000,0.6422,1.2379,-0.3397,0.1362,0.4825,1.1014,1.0472,0.8670,0.1161,2.6959
6.5,0.0644,1.0585,-0.8202,1.3547,0.9927,0.3727,-2.1581,0.1601,0.3530,1.0280,1.2056,0.7940,0.4466,2.7975
6.6,0.0548,0.8398,-0.7341,1.4031,1.0334,-0.7293,-3.0025,0.2332,0.1865,0.9953,1.3131,0.7823,0.7522,2.8996
6.7,0.0203,0.6380,-0.6477,1.4364,1.1164,-1.2693,-3.4041,0.2878,0.0312,0.8618,1.3935,0.7884,1.0055,2.9669
6.8,-0.0071,0.5115,-0.5918,1.4482,1.1644,-1.5338,-3.5962,0.3285,-0.0542,0.8357,1.4467,0.8885,1.1428,2.9927
6.9,-0.0180,0.4678,-0.5721,1.4498,1.1113,-1.6101,-3.6351,0.3441,-0.0800,0.8500,1.4597,0.9509,1.1770,2.9942
7.0,-0.0282,0.4393,-0.5670,1.4437,0.9749,-1.6635,-3.6494,0.3558,-0.0985,0.8645,1.4682,1.0083,1.1985,2.9916
7.1,-0.0488,0.4010,-0.5753,1.4421,0.7792,-1.7270,-3.6552,0.3726,-0.1232,0.8926,1.4819,1.1113,1.2253,2.9830
7.2,-0.0618,0.3933,-0.5995,1.4408,0.6863,-1.7453,-3.6475,0.3796,-0.1322,0.9117,1.4856,1.1504,1.2340,2.9798
7.3,-0.0764,0.3865,-0.6287,1.4383,0.5976,-1.7671,-3.6405,0.3845,-0.1441,0.8944,1.4932,1.1822,1.2502,2.9787
7.4,-0.0773,0.3848,-0.6295,1.4384,0.5340,-1.7734,-3.6394,0.3840,-0.1476,0.8720,1.4947,1.1963,1.2518,2.9741
7.5,-0.0780,0.3838,-0.6302,1.4375,0.4963,-1.7778,-3.6388,0.3834,-0.1505,0.8511,1.4952,1.2026,1.2534,2.9713
7.6,-0.0735,0.3829,-0.6188,1.4373,0.4556,-1.7809,-3.6425,0.3822,-0.1528,0.8288,1.4999,1.2098,1.2588,2.9705
7.7,-0.0676,0.3825,-0.6046,1.4371,0.4599,-1.7830,-3.6494,0.3813,-0.1552,0.8068,1.5089,1.2092,1.2713,2.9754
7.8,-0.0665,0.3809,-0.6000,1.4310,0.4701,-1.7856,-3.6521,0.3711,-0.1523,0.7488,1.5378,1.2552,1.2841,2.9686
7.9,-0.0733,0.3774,-0.6123,1.4278,0.4789,-1.7863,-3.6466,0.3729,-0.1380,0.8224,1.5472,1.4575,1.1319,2.8172
8.0,-0.0559,0.3689,-0.5592,1.4232,0.2196,-1.7872,-3.6564,0.2036,-0.1066,0.5918,1.2750,1.2947,0.5898,2.2623
8.1,-0.0541,0.3602,-0.5417,1.4425,0.1394,-1.7875,-3.6693,-0.0353,-0.1035,0.4199,1.2407,1.1004,0.4129,2.0106
8.2,-0.0465,0.3532,-0.5130,1.4531,0.2937,-1.7876,-3.6770,-0.2311,-0.1141,0.2831,1.1857,0.9095,0.2890,1.8723
8.3,-0.0377,0.3458,-0.4804,1.4542,0.3265,-1.7878,-3.6898,-0.3798,-0.1304,0.1772,1.1047,0.7211,0.2023,1.7890
8.4,-0.0238,0.3281,-0.4172,1.4344,0.2457,-1.7879,-3.7331,-0.5704,-0.1487,0.0519,0.9774,0.4526,0.0991,1.6876
8.5,-0.0300,0.3100,-0.3978,1.4051,0.2435,-1.7880,-3.7407,-0.6670,-0.1511,-0.0026,0.9020,0.3060,0.0486,1.6406
8.6,-0.0442,0.2958,-0.4053,1.3820,0.2607,-1.7880,-3.7322,-0.7134,-0.1477,-0.0243,0.8372,0.2081,0.0238,1.6213
8.7,-0.0475,0.2905,-0.4029,1.3745,0.2845,-1.7880,-3.7268,-0.7270,-0.1461,-0.0298,0.8151,0.1764,0.0167,1.6186
8.8,-0.0514,0.2864,-0.4046,1.3693,0.3133,-1.7880,-3.7190,-0.7323,-0.1447,-0.0333,0.7933,0.1520,0.0117,1.6177
8.9,-0.0554,0.2797,-0.4007,1.3605,0.3517,-1.7881,-3.7103,-0.7439,-0.1434,-0.0381,0.7880,0.1383,0.0057,1.6170
9.0,-0.0485,0.2742,-0.3696,1.3507,0.3657,-1.7881,-3.7173,-0.7441,-0.1479,-0.0457,0.8479,0.1986,0.0028,1.6091
9.1,-0.0464,0.2810,-0.3791,1.3790,0.5905,-1.7881,-3.6940,-0.4345,-0.1195,0.0746,1.0032,0.6584,0.0014,1.5319
9.2,-0.0607,0.2915,-0.4391,1.4117,0.3625,-1.7881,-3.6954,-0.2136,-0.0918,0.3091,1.1642,0.9868,0.0010,1.2777
9.3,-0.0737,0.3029,-0.4961,1.4334,0.1061,-1.2992,-2.6089,-0.0800,-0.0823,0.3870,1.3204,1.0624,0.3983,1.7746
9.4,-0.0786,0.3133,-0.5277,1.4478,0.0876,-0.9075,-1.8840,0.0159,-0.0832,0.4234,1.4288,1.2238,0.6469,2.1000
9.5,-0.0756,0.3232,-0.5365,1.4551,0.1550,-0.6213,-1.3768,0.0971,-0.0886,0.4715,1.5063,1.2863,0.4528,1.5447
9.6,-0.0685,0.3319,-0.5330,1.4559,0.2305,-0.4192,-1.0183,0.1682,-0.0965,0.5450,1.5498,1.5123,0.4784,1.7425
9.7,-0.0514,0.3468,-0.5159,1.4437,0.3229,-0.1880,-0.5818,0.2760,-0.1127,0.7433,1.5836,1.6662,0.8178,2.2848
9.8,-0.0453,0.3515,-0.5090,1.4369,0.3388,-0.1267,-0.4530,0.3055,-0.1218,0.7671,1.5874,1.6312,0.9544,2.4779
9.9,-0.0421,0.3565,-0.5090,1.4264,0.3496,-0.0581,-0.3021,0.3501,-0.1373,0.8535,1.5867,1.5005,1.1495,2.7447
10.0,-0.0468,0.3591,-0.5237,1.4190,0.3520,-0.0262,-0.2333,0.3745,-0.1471,0.9076,1.5732,1.4336,1.2329,2.8681
10.1,-0.0579,0.3604,-0.5521,1.4091,0.3533,-0.0157,-0.2070,0.3819,-0.1529,0.8823,1.5644,1.3529,1.2788,2.9344
10.2,-0.0610,0.3605,-0.5596,1.4051,0.3541,-0.0139,-0.1990,0.3840,-0.1551,0.8721,1.5608,1.3182,1.2935,2.9558
10.3,-0.0624,0.3627,-0.5661,1.4002,0.3577,-0.0124,-0.1928,0.3861,-0.1573,0.8664,1.5554,1.2954,1.3011,2.9691
10.4,-0.0675,0.4365,-0.6503,1.3523,0.4038,0.0269,-0.1949,0.3937,-0.1583,0.9224,1.5402,1.2954,1.2956,2.9768
10.5,-0.3843,0.6542,-1.0386,1.0658,0.6661,-0.1913,-0.7858,0.4004,-0.1508,1.0141,1.4978,1.4000,1.2009,2.8999
10.6,-0.7277,0.6557,-1.3252,1.0089,0.6241,-0.4091,-1.2140,0.3996,-0.1417,1.0383,1.4837,1.4025,1.1745,2.8889
10.7,-1.2870,0.6360,-1.6936,0.7554,0.2409,-0.6489,-1.9596,0.3836,-0.1291,0.9662,1.4633,1.2926,1.1623,2.9060
10.8,-1.5152,0.6141,-1.8139,0.7009,0.1118,-0.6646,-2.1944,0.3799,-0.1263,0.9484,1.4593,1.2176,1.1730,2.9298
10.9,-1.8293,0.5904,-1.9493,0.6473,-0.0457,-0.6511,-2.5117,0.3765,-0.1237,0.9306,1.4532,1.1208,1.1869,2.9611
11.0,-2.0019,0.5588,-2.0332,0.6352,-0.1359,-0.6415,-2.6659,0.3713,-0.1234,0.8944,1.4504,1.0508,1.1977,2.9800
11.1,-2.0517,0.5514,-2.0558,0.6311,-0.1611,-0.6382,-2.7118,0.3672,-0.1236,0.8672,1.4499,1.0233,1.2017,2.9851
11.2,-2.1271,0.5439,-2.0782,0.6410,-0.1810,-0.6286,-2.7716,0.3640,-0.1240,0.8436,1.4492,0.9941,1.2066,2.9918
11.3,-2.1193,0.5383,-2.0982,0.6325,-0.1918,-0.6617,-2.7634,0.3619,-0.1227,0.8351,1.4498,0.9731,1.2094,2.9969
11.4,-2.0382,0.5184,-2.1325,0.6290,-0.1744,-0.7525,-2.6671,0.3647,-0.1227,0.8533,1.4378,0.9685,1.1986,2.9972
11.5,-1.8034,0.5064,-2.1483,0.6286,-0.0365,-0.9043,-2.4750,0.3666,-0.1248,0.8559,1.4156,1.0241,1.1659,2.9686
11.6,-1.5645,0.5152,-2.0966,0.6611,0.1792,-0.9540,-2.2990,0.3658,-0.1259,0.8454,1.4032,1.1044,1.1267,2.9209
11.7,-0.8628,0.5210,-1.5117,0.9955,0.7028,-0.4107,-3.0301,0.3676,-0.1313,0.8338,1.4195,1.1711,1.1371,2.9089
11.8,-0.5331,0.4768,-1.2570,1.1820,1.1598,-1.1132,-3.4175,0.3750,-0.1357,0.8666,1.4547,1.1251,1.1988,2.9569
11.9,-0.4249,0.4615,-1.1499,1.2386,1.2572,-1.3156,-3.5278,0.3781,-0.1371,0.8833,1.4694,1.1047,1.2236,2.9761
12.0,-0.3285,0.4471,-1.0220,1.2800,1.3133,-0.4887,-3.6290,0.3794,-0.1388,0.8848,1.4819,1.0814,1.2451,2.9919
12.1,-0.1944,0.4239,-0.8186,1.3428,1.2917,-1.1514,-3.7196,0.3758,-0.1432,0.8338,1.4988,1.0547,1.2727,3.0056
12.2,-0.1116,0.4066,-0.6740,1.3804,1.2837,-1.4761,-3.7810,0.3760,-0.1465,0.8164,1.5062,1.0449,1.2869,3.0132
12.3,-0.0822,0.3959,-0.6248,1.4058,1.1945,-1.6352,-3.7660,0.3812,-0.1503,0.8387,1.5086,1.0472,1.2959,3.0203
12.4,-0.0756,0.3876,-0.6146,1.4205,1.1191,-1.7132,-3.7418,0.3873,-0.1531,0.8777,1.5108,1.0504,1.3035,3.0277
12.5,-0.0746,0.3805,-0.6113,1.4264,1.1750,-1.7514,-3.7504,0.3878,-0.1546,0.8720,1.5156,1.0266,1.3138,3.0361
12.6,-0.0620,0.3784,-0.5834,1.4297,1.0982,-1.7701,-3.7476,0.3868,-0.1547,0.8640,1.5205,1.0545,1.3149,3.0304
12.7,-0.0557,0.3956,-0.5920,1.4024,1.0371,-1.7792,-3.7509,0.3910,-0.1420,0.9549,1.5238,1.1774,1.2857,3.0031
12.8,-0.1147,0.4281,-0.7543,1.3590,0.7552,-1.7837,-3.6454,0.3913,-0.1356,0.9867,1.5105,1.2408,1.2500,2.9746
