timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
2.1,-1.1687,0.1045,0.0117,0.134,-0.1083,0.0219,0.0289,-0.5896,0.0499,-0.0568,0.1625,-0.0054,0.0035,0.1607
2.2,-1.1728,0.1066,0.0126,0.1368,-0.1108,0.0226,0.0339,-0.4917,0.0636,-0.1224,0.1861,-0.0063,0.0044,0.2107
2.3,-1.1768,0.1087,0.0136,0.1396,-0.1133,0.0233,0.0389,-0.3938,0.0772,-0.1879,0.2098,-0.0072,0.0052,0.2607
2.4,-1.1809,0.1107,0.0145,0.1424,-0.1158,0.024,0.044,-0.2958,0.0909,-0.2535,0.2334,-0.008,0.0061,0.3107
2.5,-1.1849,0.1128,0.0155,0.1452,-0.1183,0.0247,0.049,-0.1979,0.1045,-0.319,0.2571,-0.0089,0.0069,0.3607
2.6,-1.189,0.1149,0.0164,0.148,-0.1208,0.0254,0.054,-0.1,0.1182,-0.3846,0.2807,-0.0098,0.0078,0.4107
2.7,-1.1931,0.117,0.0173,0.1509,-0.1233,0.0262,0.059,-0.0021,0.1319,-0.4501,0.3043,-0.0107,0.0087,0.4607
2.8,-1.1971,0.1191,0.0183,0.1537,-0.1258,0.0269,0.064,0.0959,0.1455,-0.5157,0.328,-0.0115,0.0095,0.5107
2.9,-1.2012,0.1212,0.0192,0.1565,-0.1283,0.0276,0.069,0.1938,0.1592,-0.5812,0.3516,-0.0124,0.0104,0.5607
3,-1.1979,0.12,0.0187,0.1469,-0.127,0.0272,0.0663,0.0965,0.1424,-0.5494,0.3571,-0.0124,0.0119,0.5765
3.1,-1.1946,0.1188,0.0181,0.1373,-0.1256,0.0267,0.0635,-0.0009,0.1257,-0.5177,0.3626,-0.0124,0.0133,0.5923
3.2,-1.1913,0.1176,0.0176,0.1278,-0.1243,0.0263,0.0608,-0.0982,0.1089,-0.4859,0.3682,-0.0124,0.0148,0.6081
3.3,-1.1879,0.1164,0.017,0.1182,-0.1229,0.0258,0.058,-0.1955,0.0922,-0.4541,0.3737,-0.0124,0.0163,0.6239
3.4,-1.1846,0.1151,0.0165,0.1086,-0.1216,0.0254,0.0553,-0.2928,0.0754,-0.4224,0.3792,-0.0124,0.0178,0.6396
3.5,-1.1813,0.1139,0.0159,0.099,-0.1202,0.0249,0.0525,-0.3902,0.0587,-0.3906,0.3847,-0.0124,0.0192,0.6554
3.6,-1.178,0.1127,0.0154,0.0894,-0.1189,0.0245,0.0498,-0.4875,0.0419,-0.3589,0.3902,-0.0124,0.0207,0.6712
3.7,-1.1747,0.1115,0.0149,0.0799,-0.1176,0.024,0.0471,-0.5848,0.0251,-0.3271,0.3958,-0.0124,0.0222,0.687
3.8,-1.1714,0.1103,0.0143,0.0703,-0.1162,0.0236,0.0443,-0.6821,0.0084,-0.2953,0.4013,-0.0124,0.0237,0.7028
3.9,-1.168,0.1091,0.0138,0.0607,-0.1149,0.0231,0.0416,-0.7795,-0.0084,-0.2636,0.4068,-0.0124,0.0251,0.7186
4,-1.1647,0.1079,0.0132,0.0511,-0.1135,0.0227,0.0388,-0.8768,-0.0251,-0.2318,0.4123,-0.0124,0.0266,0.7344
4.1,-1.1614,0.1067,0.0127,0.0416,-0.1122,0.0222,0.0361,-0.9741,-0.0419,-0.2,0.4179,-0.0124,0.0281,0.7502
4.2,-1.1581,0.1055,0.0122,0.032,-0.1109,0.0218,0.0334,-1.0714,-0.0587,-0.1683,0.4234,-0.0124,0.0296,0.766
4.3,-1.1548,0.1043,0.0116,0.0224,-0.1095,0.0213,0.0306,-1.1688,-0.0754,-0.1365,0.4289,-0.0124,0.031,0.7818
4.4,-1.1515,0.103,0.0111,0.0128,-0.1082,0.0209,0.0279,-1.2661,-0.0922,-0.1048,0.4344,-0.0124,0.0325,0.7975
4.5,-1.1481,0.1018,0.0105,0.0032,-0.1068,0.0204,0.0251,-1.3634,-0.1089,-0.073,0.4399,-0.0124,0.034,0.8133
4.6,-1.1448,0.1006,0.01,-0.0063,-0.1055,0.02,0.0224,-1.4607,-0.1257,-0.0412,0.4455,-0.0124,0.0355,0.8291
4.7,-1.1415,0.0994,0.0094,-0.0159,-0.1041,0.0195,0.0196,-1.5581,-0.1424,-0.0095,0.451,-0.0124,0.0369,0.8449
4.8,-1.1382,0.0982,0.0089,-0.0255,-0.1028,0.0191,0.0169,-1.6554,-0.1592,0.0223,0.4565,-0.0124,0.0384,0.8607
4.9,-1.1382,0.0982,0.0089,-0.0255,-0.1028,0.0191,0.0169,-1.6554,-0.1592,0.0223,0.4565,-0.0124,0.0384,0.8607
5,-1.1382,0.0982,0.0089,-0.0255,-0.1028,0.0191,0.0169,-1.6554,-0.1592,0.0223,0.4565,-0.0124,0.0384,0.8607
5.1,-1.1382,0.0982,0.0089,-0.0255,-0.1028,0.0191,0.0169,-1.6554,-0.1592,0.0223,0.4565,-0.0124,0.0384,0.8607
5.2,-1.1382,0.0982,0.0089,-0.0255,-0.1028,0.0191,0.0169,-1.6554,-0.1592,0.0223,0.4565,-0.0124,0.0384,0.8607
5.3,-1.0615,0.1095,0.019,0.0472,-0.0956,0.0187,0.0173,-1.5547,-0.1659,0.012,0.4954,-0.01,0.0374,0.8174
5.4,-0.9848,0.1208,0.029,0.12,-0.0884,0.0182,0.0177,-1.454,-0.1727,0.0017,0.5343,-0.0076,0.0364,0.7742
5.5,-0.9081,0.1321,0.0391,0.1927,-0.0812,0.0178,0.0181,-1.3533,-0.1794,-0.0085,0.5732,-0.0052,0.0354,0.7309
5.6,-0.8314,0.1433,0.0491,0.2655,-0.074,0.0174,0.0185,-1.2526,-0.1862,-0.0188,0.6121,-0.0028,0.0344,0.6876
5.7,-0.7547,0.1546,0.0592,0.3382,-0.0667,0.0169,0.0189,-1.1518,-0.1929,-0.0291,0.651,-0.0004,0.0334,0.6444
5.8,-0.678,0.1659,0.0692,0.411,-0.0595,0.0165,0.0193,-1.0511,-0.1997,-0.0394,0.6899,0.002,0.0324,0.6011
5.9,-0.6013,0.1772,0.0793,0.4837,-0.0523,0.0161,0.0197,-0.9504,-0.2064,-0.0497,0.7288,0.0044,0.0314,0.5579
6,-0.5246,0.1885,0.0894,0.5565,-0.0451,0.0156,0.0201,-0.8497,-0.2131,-0.0599,0.7677,0.0068,0.0304,0.5146
6.1,-0.4479,0.1998,0.0994,0.6292,-0.0379,0.0152,0.0205,-0.749,-0.2199,-0.0702,0.8066,0.0092,0.0294,0.4713
6.2,-0.3713,0.211,0.1095,0.702,-0.0307,0.0148,0.0209,-0.6483,-0.2266,-0.0805,0.8455,0.0115,0.0284,0.4281
6.3,-0.2946,0.2223,0.1195,0.7747,-0.0235,0.0144,0.0213,-0.5476,-0.2334,-0.0908,0.8844,0.0139,0.0274,0.3848
6.4,-0.2179,0.2336,0.1296,0.8475,-0.0163,0.0139,0.0217,-0.4469,-0.2401,-0.101,0.9233,0.0163,0.0264,0.3415
6.5,-0.1412,0.2449,0.1397,0.9202,-0.0091,0.0135,0.0221,-0.3462,-0.2468,-0.1113,0.9622,0.0187,0.0254,0.2983
6.6,-0.0645,0.2562,0.1497,0.993,-0.0019,0.0131,0.0225,-0.2455,-0.2536,-0.1216,1.0011,0.0211,0.0244,0.255
6.7,0.0122,0.2675,0.1598,1.0657,0.0054,0.0126,0.0229,-0.1447,-0.2603,-0.1319,1.04,0.0235,0.0234,0.2118
6.8,0.0889,0.2787,0.1698,1.1385,0.0126,0.0122,0.0233,-0.044,-0.2671,-0.1422,1.0789,0.0259,0.0224,0.1685
6.9,0.1656,0.29,0.1799,1.2112,0.0198,0.0118,0.0237,0.0567,-0.2738,-0.1524,1.1178,0.0283,0.0214,0.1252
7,0.2423,0.3013,0.1899,1.284,0.027,0.0113,0.0241,0.1574,-0.2806,-0.1627,1.1567,0.0307,0.0204,0.082
7.1,0.319,0.3126,0.2,1.3567,0.0342,0.0109,0.0245,0.2581,-0.2873,-0.173,1.1956,0.0331,0.0194,0.0387
