timestamp,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint
3.5,-2.1722,2.7090,-3.0072,1.2518,0.0000,0.0000,0.0000,-1.6957,-2.1017,1.1142,0.7397,0.0000,0.0000,0.0000
3.6,-1.1878,2.6562,-1.7045,1.2685,0.0000,0.0000,0.0000,-1.7989,-2.1755,1.3088,0.7584,0.0000,0.0000,0.0000
3.7,-0.6073,2.2741,-0.9260,1.2641,0.0000,0.0000,0.0000,-1.8614,-2.2197,1.4557,0.7371,0.0000,0.0000,0.0000
3.8,-0.2708,1.9410,-0.4758,1.2525,0.0000,0.0000,0.0000,-1.9453,-2.2462,1.5524,0.7477,0.0000,0.0000,0.0000
3.9,-0.0769,1.6686,-0.2183,1.2437,0.0000,0.0000,0.0000,-2.0522,-2.2621,1.5830,0.7885,0.0000,0.0000,0.0000
4.0,0.0363,1.4991,-0.0692,1.2338,0.0000,0.0000,0.0000,-2.1711,-2.2718,1.5613,0.8236,0.0000,0.0000,0.0000
4.1,0.1023,1.3576,0.0173,1.2388,0.0000,0.0000,0.0000,-2.2156,-2.2775,1.5142,0.8418,0.0000,0.0000,0.0000
4.2,0.1418,1.2502,0.0687,1.2445,0.0000,0.0000,0.0000,-2.2098,-2.2811,1.4868,0.8225,0.0000,0.0000,0.0000
4.3,0.1655,1.1204,0.0993,1.2590,0.0000,0.0000,0.0000,-2.1880,-2.2832,1.4779,0.7899,0.0000,0.0000,0.0000
4.4,0.1790,1.0677,0.1169,1.2621,0.0000,0.0000,0.0000,-2.1688,-2.2844,1.4568,0.7839,0.0000,0.0000,0.0000
4.5,0.1874,1.0786,0.1276,1.2508,0.0000,0.0000,0.0000,-2.1573,-2.2852,1.4471,0.7827,0.0000,0.0000,0.0000
4.6,0.1924,1.1201,0.1341,1.2215,0.0000,0.0000,0.0000,-2.1919,-2.2857,1.4651,0.7698,0.0000,0.0000,0.0000
4.7,0.1957,1.1525,0.1383,1.2085,0.0000,0.0000,0.0000,-2.2551,-2.2860,1.4940,0.7713,0.0000,0.0000,0.0000
4.8,0.1973,1.1890,0.1405,1.2078,0.0000,0.0000,0.0000,-2.2616,-2.2861,1.4958,0.7882,0.0000,0.0000,0.0000
4.9,0.1984,1.2116,0.1418,1.2051,0.0000,0.0000,0.0000,-2.2568,-2.2862,1.4967,0.8014,0.0000,0.0000,0.0000
5.0,0.1990,1.2100,0.1426,1.2134,0.0000,0.0000,0.0000,-2.2293,-2.2863,1.4841,0.8192,0.0000,0.0000,0.0000
5.1,0.1994,1.1868,0.1431,1.2319,0.0000,0.0000,0.0000,-2.1864,-2.2863,1.4722,0.8403,0.0000,0.0000,0.0000
5.2,0.1996,1.1887,0.1434,1.2402,0.0000,0.0000,0.0000,-2.1512,-2.2864,1.4770,0.8516,0.0000,0.0000,0.0000
5.3,0.1998,1.1805,0.1436,1.2512,0.0000,0.0000,0.0000,-2.1221,-2.2864,1.4801,0.8641,0.0000,0.0000,0.0000
5.4,0.1999,1.2014,0.1437,1.2554,0.0000,0.0000,0.0000,-2.1065,-2.2864,1.4899,0.8643,0.0000,0.0000,0.0000
5.5,0.1999,1.2007,0.1438,1.2683,0.0000,0.0000,0.0000,-2.0897,-2.2864,1.4952,0.8693,0.0000,0.0000,0.0000
5.6,0.2000,1.2572,0.1438,1.2721,0.0000,0.0000,0.0000,-2.0840,-2.2864,1.5130,0.8739,0.0000,0.0000,0.0000
5.7,0.2000,1.2976,0.1439,1.2733,0.0000,0.0000,0.0000,-2.0767,-2.2864,1.5362,0.8716,0.0000,0.0000,0.0000
5.8,0.2000,1.3206,0.1439,1.2692,0.0000,0.0000,0.0000,-2.0412,-2.2864,1.5375,0.8447,0.0000,0.0000,0.0000
5.9,0.2000,1.3065,0.1439,1.2761,0.0000,0.0000,0.0000,-1.9837,-2.2864,1.4828,0.8106,0.0000,0.0000,0.0000
6.0,0.2000,1.4525,0.1439,1.2949,0.0000,0.0000,0.0000,-1.7705,-2.1493,0.3840,0.7405,0.0000,0.0000,0.0000
6.1,-0.9005,1.4731,-1.0993,1.3090,0.0000,0.0000,0.0000,-1.4877,-1.7445,0.2643,0.6249,0.0000,0.0000,0.0000
6.2,-2.9608,1.4193,-0.6082,1.3058,0.0000,0.0000,0.0000,-1.1253,-1.2487,0.0135,0.5562,0.0000,0.0000,0.0000
6.3,-4.1108,1.5138,-0.3127,1.3091,0.0000,0.0000,0.0000,-0.7959,-0.9217,-0.2062,0.5710,0.0000,0.0000,0.0000
6.4,-4.7490,1.4471,-0.1292,1.3009,0.0000,0.0000,0.0000,-0.4609,-0.7296,-0.1910,0.7473,0.0000,0.0000,0.0000
6.5,-5.0958,1.2020,-0.0201,1.2929,0.0000,0.0000,0.0000,-0.2270,-0.5829,-0.0975,0.9833,0.0000,0.0000,0.0000
6.6,-5.2893,1.0959,0.0450,1.2746,0.0000,0.0000,0.0000,-0.1212,-0.4685,-0.0525,1.1264,0.0000,0.0000,0.0000
6.7,-2.9305,0.9549,0.0847,1.2591,0.0000,0.0000,0.0000,-0.0396,-0.3868,-0.0632,1.2101,0.0000,0.0000,0.0000
6.8,-1.5658,0.8364,0.1080,1.2482,0.0000,0.0000,0.0000,0.0253,-0.3345,-0.1836,1.2508,0.0000,0.0000,0.0000
6.9,-0.7211,0.6614,0.1238,1.2493,0.0000,0.0000,0.0000,0.0762,-0.2947,-0.2463,1.2618,0.0000,0.0000,0.0000
7.0,-0.3276,0.5277,0.1318,1.2500,0.0000,0.0000,0.0000,0.1022,-0.2724,-0.2866,1.2720,0.0000,0.0000,0.0000
7.1,-0.1066,0.4475,0.1366,1.2453,0.0000,0.0000,0.0000,0.1207,-0.2578,-0.3227,1.2801,0.0000,0.0000,0.0000
7.2,0.0190,0.4053,0.1394,1.2404,0.0000,0.0000,0.0000,0.1330,-0.2445,-0.3458,1.2833,0.0000,0.0000,0.0000
7.3,0.0927,0.4001,0.1412,1.2311,0.0000,0.0000,0.0000,0.1383,-0.2339,-0.3673,1.2864,0.0000,0.0000,0.0000
7.4,0.1359,0.3487,0.1423,1.2260,0.0000,0.0000,0.0000,0.1422,-0.2247,-0.3849,1.2881,0.0000,0.0000,0.0000
7.5,0.1617,0.3600,0.1429,1.2197,0.0000,0.0000,0.0000,0.1498,-0.2175,-0.4201,1.2826,0.0000,0.0000,0.0000
7.6,0.1771,0.3535,0.1433,1.2168,0.0000,0.0000,0.0000,0.1542,-0.2122,-0.4462,1.2789,0.0000,0.0000,0.0000
7.7,0.1862,0.3409,0.1435,1.2127,0.0000,0.0000,0.0000,0.1609,-0.2095,-0.4592,1.2758,0.0000,0.0000,0.0000
7.8,0.1916,0.3365,0.1437,1.2093,0.0000,0.0000,0.0000,0.1708,-0.2078,-0.4690,1.2744,0.0000,0.0000,0.0000
7.9,0.1949,0.2987,0.1438,1.1954,0.0000,0.0000,0.0000,0.1704,-0.2063,-0.4151,1.2921,0.0000,0.0000,0.0000
8.0,0.1969,0.2112,0.0625,1.1854,0.0000,0.0000,0.0000,0.1719,-0.2060,-0.4064,1.3005,0.0000,0.0000,0.0000
8.1,-0.9666,0.4537,-1.3138,1.0687,0.0000,0.0000,0.0000,0.1813,-0.2058,-0.4580,1.2812,0.0000,0.0000,0.0000
8.2,-1.8374,0.9414,-2.1081,0.9388,0.0000,0.0000,0.0000,0.1813,-0.2070,-0.4762,1.2774,0.0000,0.0000,0.0000
8.3,-2.5822,1.4090,-2.3460,0.8185,0.0000,0.0000,0.0000,0.1794,-0.2043,-0.4438,1.2756,0.0000,0.0000,0.0000
8.4,-3.4158,1.5897,-2.0630,0.6845,0.0000,0.0000,0.0000,0.1651,-0.2004,-0.3478,1.2769,0.0000,0.0000,0.0000
8.5,-4.0269,1.5159,-1.8474,0.6611,0.0000,0.0000,0.0000,0.1480,-0.1962,-0.2395,1.2793,0.0000,0.0000,0.0000
8.6,-4.4153,1.3871,-1.7403,0.6813,0.0000,0.0000,0.0000,0.1368,-0.1936,-0.1474,1.2824,0.0000,0.0000,0.0000
8.7,-4.6163,1.1160,-1.6302,0.6837,0.0000,0.0000,0.0000,0.1318,-0.1930,-0.0637,1.2738,0.0000,0.0000,0.0000
8.8,-4.7096,0.8393,-1.5499,0.6860,0.0000,0.0000,0.0000,0.1290,-0.1940,0.0080,1.2558,0.0000,0.0000,0.0000
8.9,-4.6949,0.6427,-1.4348,0.7012,0.0000,0.0000,0.0000,0.1268,-0.1956,0.0523,1.2386,0.0000,0.0000,0.0000
9.0,-4.6672,0.5079,-1.3535,0.7261,0.0000,0.0000,0.0000,0.1323,-0.1997,0.1004,1.2337,0.0000,0.0000,0.0000
9.1,-4.7134,0.4266,-1.3739,0.7575,0.0000,0.0000,0.0000,0.1515,-0.2031,0.1574,1.2229,0.0000,0.0000,0.0000
9.2,-4.7888,0.4098,-1.4430,0.7739,0.0000,0.0000,0.0000,0.1547,-0.2067,0.1526,1.2127,0.0000,0.0000,0.0000
9.3,-4.9020,0.4235,-1.5585,0.7777,0.0000,0.0000,0.0000,0.1544,-0.2101,0.1376,1.2071,0.0000,0.0000,0.0000
9.4,-5.0108,0.4617,-1.6692,0.7607,0.0000,0.0000,0.0000,0.1534,-0.2123,0.1138,1.2039,0.0000,0.0000,0.0000
9.5,-5.1283,0.5535,-1.7924,0.7572,0.0000,0.0000,0.0000,0.1486,-0.2140,0.0899,1.2047,0.0000,0.0000,0.0000
9.6,-5.1896,0.5966,-1.8585,0.7608,0.0000,0.0000,0.0000,0.1453,-0.2146,0.0739,1.2052,0.0000,0.0000,0.0000
9.7,-5.2186,0.6116,-1.8910,0.7644,0.0000,0.0000,0.0000,0.1410,-0.2148,0.0639,1.2056,0.0000,0.0000,0.0000
9.8,-5.2616,0.6628,-1.9360,0.7654,0.0000,0.0000,0.0000,0.1399,-0.2147,0.0952,1.2126,0.0000,0.0000,0.0000
9.9,-5.2652,0.6545,-1.9420,0.7704,0.0000,0.0000,0.0000,0.1391,-0.2122,0.1027,1.2175,0.0000,0.0000,0.0000
10.0,-5.2495,0.6189,-1.9249,0.7628,0.0000,0.0000,0.0000,0.1388,-0.2099,0.1239,1.2224,0.0000,0.0000,0.0000
10.1,-5.2496,0.6049,-1.9280,0.7778,0.0000,0.0000,0.0000,0.1405,-0.2082,0.1345,1.2278,0.0000,0.0000,0.0000
10.2,-5.1044,0.4879,-1.7756,0.7656,0.0000,0.0000,0.0000,0.1327,-0.2075,0.1731,1.2368,0.0000,0.0000,0.0000
10.3,-4.8908,0.3945,-1.5529,0.7765,0.0000,0.0000,0.0000,0.1307,-0.2073,0.1792,1.2408,0.0000,0.0000,0.0000
10.4,-4.7544,0.3543,-1.4105,0.8085,0.0000,0.0000,0.0000,0.1301,-0.2083,0.2111,1.2471,0.0000,0.0000,0.0000
10.5,-4.7778,0.4388,-1.4272,0.8505,0.0000,0.0000,0.0000,0.1358,-0.2093,0.2435,1.2510,0.0000,0.0000,0.0000
10.6,-4.7021,0.7193,-1.3552,0.8298,0.0000,0.0000,0.0000,0.1417,-0.2052,0.2768,1.2500,0.0000,0.0000,0.0000
10.7,-4.6447,1.0952,-1.4224,0.8024,0.0000,0.0000,0.0000,0.1282,-0.1966,0.2659,1.2490,0.0000,0.0000,0.0000
10.8,-4.2971,1.6284,-1.7656,0.6624,0.0000,0.0000,0.0000,0.1211,-0.1896,0.2430,1.2691,0.0000,0.0000,0.0000
10.9,-3.7500,1.6403,-2.3801,0.7084,0.0000,0.0000,0.0000,0.1277,-0.1826,0.0531,1.2663,0.0000,0.0000,0.0000
11.0,-3.3585,1.5218,-2.7429,0.6966,0.0000,0.0000,0.0000,0.1340,-0.1744,-0.0858,1.2524,0.0000,0.0000,0.0000
11.1,-1.8048,1.1501,-1.6964,0.7955,0.0000,0.0000,0.0000,0.1392,-0.1671,-0.0819,1.2773,0.0000,0.0000,0.0000
11.2,-0.9296,0.8607,-1.0553,0.9258,0.0000,0.0000,0.0000,0.1450,-0.1642,-0.0798,1.3002,0.0000,0.0000,0.0000
11.3,-1.4422,0.6842,-1.7549,1.0068,0.0000,0.0000,0.0000,0.1512,-0.1628,-0.1381,1.3123,0.0000,0.0000,0.0000
11.4,-1.3499,0.4111,-1.7348,1.0632,0.0000,0.0000,0.0000,0.1599,-0.1643,-0.2124,1.3173,0.0000,0.0000,0.0000
11.5,-0.7047,0.3828,-1.0379,1.0939,0.0000,0.0000,0.0000,0.1599,-0.1660,-0.2274,1.3312,0.0000,0.0000,0.0000
11.6,-0.3306,0.4320,-0.5793,1.1065,0.0000,0.0000,0.0000,0.1612,-0.1670,-0.2235,1.3423,0.0000,0.0000,0.0000
11.7,-0.1130,0.4951,-0.2889,1.1107,0.0000,0.0000,0.0000,0.1639,-0.1659,-0.1354,1.3562,0.0000,0.0000,0.0000
11.8,0.0157,0.5376,-0.1104,1.1147,0.0000,0.0000,0.0000,0.1647,-0.1658,-0.1184,1.3623,0.0000,0.0000,0.0000
11.9,0.0897,0.5682,-0.0114,1.1244,0.0000,0.0000,0.0000,0.1693,-0.1652,-0.1231,1.3631,0.0000,0.0000,0.0000
12.0,0.1334,0.5882,0.0503,1.1322,0.0000,0.0000,0.0000,0.1675,-0.1655,-0.1493,1.3604,0.0000,0.0000,0.0000
12.1,0.1601,0.6095,0.0879,1.1391,0.0000,0.0000,0.0000,0.1657,-0.1668,-0.1616,1.3555,0.0000,0.0000,0.0000
12.2,0.1759,0.6354,0.1102,1.1453,0.0000,0.0000,0.0000,0.1648,-0.1714,-0.0594,1.3316,0.0000,0.0000,0.0000
12.3,0.1857,0.6441,0.1238,1.1512,0.0000,0.0000,0.0000,0.1494,-0.1900,0.0811,1.3007,0.0000,0.0000,0.0000
12.4,0.1914,0.6862,0.1319,1.1564,0.0000,0.0000,0.0000,0.1307,-0.2234,0.2212,1.2355,0.0000,0.0000,0.0000
12.5,-2.3656,0.7157,0.1367,1.1649,0.0000,0.0000,0.0000,0.1100,-0.2752,0.2926,1.1655,0.0000,0.0000,0.0000
12.6,-3.7949,0.7200,0.1395,1.1793,0.0000,0.0000,0.0000,0.0963,-0.3598,0.3119,1.1354,0.0000,0.0000,0.0000
12.7,-2.2086,0.6833,0.1412,1.2003,0.0000,0.0000,0.0000,0.0988,-0.4589,0.3240,1.1087,0.0000,0.0000,0.0000
12.8,-1.2119,0.5456,0.1423,1.2189,0.0000,0.0000,0.0000,0.0988,-0.5461,0.3263,1.0638,0.0000,0.0000,0.0000
12.9,-0.6172,0.3234,0.1401,1.2333,0.0000,0.0000,0.0000,0.0906,-0.6308,0.3121,1.0261,0.0000,0.0000,0.0000
13.0,-0.2819,0.2084,0.0709,1.2408,0.0000,0.0000,0.0000,0.0655,-0.7193,0.3100,1.0195,0.0000,0.0000,0.0000
13.1,-0.0817,0.1505,0.0497,1.2452,0.0000,0.0000,0.0000,0.0364,-0.8136,0.3045,1.0324,0.0000,0.0000,0.0000
13.2,0.0335,0.1436,0.0870,1.2469,0.0000,0.0000,0.0000,0.0019,-0.9123,0.3059,1.0473,0.0000,0.0000,0.0000
13.3,-0.6406,0.0861,-0.7703,1.2482,0.0000,0.0000,0.0000,-0.0367,-1.0027,0.3054,1.0630,0.0000,0.0000,0.0000
13.4,-1.1728,0.0900,-1.4047,1.2487,0.0000,0.0000,0.0000,-0.0623,-1.0677,0.3082,1.0637,0.0000,0.0000,0.0000
13.5,-1.5226,0.1050,-1.8153,1.2468,0.0000,0.0000,0.0000,-0.0903,-1.1234,0.3069,1.0653,0.0000,0.0000,0.0000
13.6,-1.6983,0.1108,-2.0206,1.2464,0.0000,0.0000,0.0000,-0.1321,-1.1634,0.3118,1.0688,0.0000,0.0000,0.0000
13.7,-1.7532,0.0940,-2.0896,1.2499,0.0000,0.0000,0.0000,-0.1887,-1.1974,0.3319,1.0750,0.0000,0.0000,0.0000
13.8,-1.5174,0.0379,-1.8577,1.2518,0.0000,0.0000,0.0000,-0.2384,-1.2203,0.3649,1.0732,0.0000,0.0000,0.0000
13.9,-1.6329,0.0181,-1.9782,1.2557,0.0000,0.0000,0.0000,-0.2889,-1.2327,0.4157,1.0697,0.0000,0.0000,0.0000
14.0,-1.7716,0.0251,-2.1207,1.2615,0.0000,0.0000,0.0000,-0.3180,-1.2353,0.4586,1.0668,0.0000,0.0000,0.0000
14.1,-1.7709,0.0129,-2.1218,1.2638,0.0000,0.0000,0.0000,-0.3135,-1.2351,0.4573,1.0702,0.0000,0.0000,0.0000
14.2,-1.5422,0.0005,-1.8938,1.2646,0.0000,0.0000,0.0000,-0.2978,-1.2273,0.4523,1.0749,0.0000,0.0000,0.0000
14.3,-1.3880,-0.0080,-1.7406,1.2643,0.0000,0.0000,0.0000,-0.2714,-1.2031,0.4468,1.0866,0.0000,0.0000,0.0000
14.4,-0.7260,0.0187,-1.0580,1.2608,0.0000,0.0000,0.0000,-0.2089,-1.1398,0.4336,1.0892,0.0000,0.0000,0.0000
14.5,-0.3407,0.0814,-0.5890,1.2574,0.0000,0.0000,0.0000,-0.1455,-1.0526,0.4225,1.0870,0.0000,0.0000,0.0000
14.6,-0.1174,0.0944,-0.3368,1.2540,0.0000,0.0000,0.0000,-0.0691,-0.9501,0.4034,1.0679,0.0000,0.0000,0.0000
14.7,0.0117,0.1832,-0.1401,1.2492,0.0000,0.0000,0.0000,-0.0049,-0.8511,0.3950,1.0799,0.0000,0.0000,0.0000
14.8,0.0886,0.3378,-0.0234,1.2404,0.0000,0.0000,0.0000,0.0349,-0.7509,0.3728,1.1154,0.0000,0.0000,0.0000
14.9,-2.4035,0.4435,0.0448,1.2325,0.0000,0.0000,0.0000,0.0663,-0.6425,0.3602,1.1220,0.0000,0.0000,0.0000
15.0,-3.8126,0.5354,0.0845,1.2267,0.0000,0.0000,0.0000,0.0795,-0.5265,0.3551,1.1148,0.0000,0.0000,0.0000
15.1,-4.5782,0.6339,0.1081,1.2183,0.0000,0.0000,0.0000,0.0853,-0.4457,0.3341,1.1461,0.0000,0.0000,0.0000
15.2,-2.6439,0.6992,0.1222,1.2104,0.0000,0.0000,0.0000,0.0992,-0.3810,0.3373,1.1961,0.0000,0.0000,0.0000
15.3,-1.4354,0.7063,0.1308,1.2114,0.0000,0.0000,0.0000,0.1081,-0.3319,0.3245,1.2324,0.0000,0.0000,0.0000
15.4,-0.7321,0.6858,0.1360,1.2131,0.0000,0.0000,0.0000,0.1158,-0.2996,0.2852,1.2610,0.0000,0.0000,0.0000
15.5,-0.3267,0.6135,0.1392,1.2186,0.0000,0.0000,0.0000,0.1229,-0.2766,0.2251,1.2795,0.0000,0.0000,0.0000
15.6,-0.1081,0.5653,0.1411,1.2217,0.0000,0.0000,0.0000,0.1385,-0.2618,0.1451,1.2886,0.0000,0.0000,0.0000
15.7,0.0301,0.5373,0.1423,1.2286,0.0000,0.0000,0.0000,0.1533,-0.2498,0.0894,1.2913,0.0000,0.0000,0.0000
15.8,0.0994,0.5078,0.1429,1.2334,0.0000,0.0000,0.0000,0.1629,-0.2429,0.0485,1.2907,0.0000,0.0000,0.0000
15.9,0.1403,0.5122,0.1433,1.2345,0.0000,0.0000,0.0000,0.1759,-0.2384,0.0382,1.2879,0.0000,0.0000,0.0000
16.0,0.1643,0.5274,0.1435,1.2319,0.0000,0.0000,0.0000,0.1855,-0.2360,0.0303,1.2838,0.0000,0.0000,0.0000
16.1,0.1785,0.6163,0.1437,1.2370,0.0000,0.0000,0.0000,0.1921,-0.2333,0.0299,1.2764,0.0000,0.0000,0.0000
16.2,0.1872,0.7738,0.1438,1.2631,0.0000,0.0000,0.0000,0.2016,-0.2285,0.0202,1.2629,0.0000,0.0000,0.0000
16.3,0.1923,0.8098,0.0827,1.2853,0.0000,0.0000,0.0000,0.2087,-0.2252,-0.0023,1.2452,0.0000,0.0000,0.0000
16.4,0.1953,0.5783,-0.0699,1.2572,0.0000,0.0000,0.0000,0.2127,-0.2231,-0.0155,1.2320,0.0000,0.0000,0.0000
16.5,0.1972,0.5344,-0.1906,1.2487,0.0000,0.0000,0.0000,0.2154,-0.2221,-0.0191,1.2205,0.0000,0.0000,0.0000
16.6,0.1983,0.5328,-0.3152,1.2427,0.0000,0.0000,0.0000,0.2219,-0.2242,-0.0393,1.2067,0.0000,0.0000,0.0000
16.7,-2.3505,0.6402,-0.4186,1.2439,0.0000,0.0000,0.0000,0.2239,-0.2268,-0.0541,1.1932,0.0000,0.0000,0.0000
16.8,-3.8023,0.9157,-0.5147,1.2517,0.0000,0.0000,0.0000,0.2206,-0.2294,-0.0739,1.1791,0.0000,0.0000,0.0000
16.9,-4.5903,1.1075,-0.6096,1.2551,0.0000,0.0000,0.0000,0.2166,-0.2311,-0.1016,1.1632,0.0000,0.0000,0.0000
17.0,-5.0079,1.3362,-0.6837,1.2560,0.0000,0.0000,0.0000,0.2109,-0.2323,-0.1125,1.1533,0.0000,0.0000,0.0000
17.1,-5.2384,1.4430,-0.7430,1.2545,0.0000,0.0000,0.0000,0.2048,-0.2327,-0.1092,1.1482,0.0000,0.0000,0.0000
17.2,-5.3708,1.5716,-0.7808,1.2518,0.0000,0.0000,0.0000,0.1991,-0.2333,-0.1034,1.1471,0.0000,0.0000,0.0000
17.3,-5.4480,1.6360,-0.8030,1.2509,0.0000,0.0000,0.0000,0.1943,-0.2339,-0.0967,1.1468,0.0000,0.0000,0.0000
17.4,-5.4930,1.6801,-0.8169,1.2507,0.0000,0.0000,0.0000,0.1884,-0.2341,-0.0881,1.1473,0.0000,0.0000,0.0000
17.5,-5.5198,1.7326,-0.8251,1.2531,0.0000,0.0000,0.0000,0.1884,-0.2340,-0.0772,1.1473,0.0000,0.0000,0.0000
17.6,-5.5356,1.7789,-0.8281,1.2528,0.0000,0.0000,0.0000,0.1846,-0.2344,-0.0618,1.1495,0.0000,0.0000,0.0000
